Landmark,Coordinate 1,Coordinate 2,Coordinate 3,Coordinate 4,Coordinate 5,Coordinate 6,Coordinate 7,Coordinate 8,Coordinate 9,Coordinate 10,Coordinate 11,Coordinate 12,Coordinate 13,Coordinate 14,Coordinate 15,Coordinate 16,Coordinate 17,Coordinate 18,Coordinate 19,Coordinate 20,Coordinate 21,Coordinate 22,Coordinate 23,Coordinate 24,Coordinate 25,Coordinate 26,Coordinate 27,Coordinate 28,Coordinate 29,Coordinate 30,Coordinate 31,Coordinate 32,Coordinate 33,Coordinate 34,Coordinate 35,Coordinate 36,Coordinate 37,Coordinate 38,Coordinate 39,Coordinate 40,Coordinate 41,Coordinate 42,Coordinate 43,Coordinate 44,Coordinate 45,Coordinate 46,Coordinate 47,Coordinate 48,Coordinate 49,Coordinate 50,Coordinate 51,Coordinate 52,Coordinate 53,Coordinate 54,Coordinate 55,Coordinate 56,Coordinate 57,Coordinate 58,Coordinate 59,Coordinate 60,Coordinate 61,Coordinate 62,Coordinate 63,Coordinate 64,Coordinate 65,Coordinate 66,Coordinate 67,Coordinate 68,Coordinate 69,Coordinate 70,Coordinate 71,Coordinate 72,Coordinate 73,Coordinate 74,Coordinate 75,Coordinate 76,Coordinate 77,Coordinate 78,Coordinate 79,Coordinate 80,Coordinate 81,Coordinate 82,Coordinate 83,Coordinate 84,Coordinate 85,Coordinate 86,Coordinate 87,Coordinate 88,Coordinate 89,Coordinate 90
78,310,332,311,332,310,333,310,334,310,335,311,335,311,334,311,335,310,334,311,333,311,333,311,333,311,334,311,334,311,333,311,333,310,333,310,333,312,334,312,334,311,334,310,335,310,335,310,335,311,335,310,335,311,335,311,335,311,334,312,333,312,334,311,334,312,335,312,335,314,336,313,336,312,335,312,336,311,336,311,336,311,336,311,336,312,336,310,335,311,334,311,333,310,333,310,332,311,332,311,332,309,331,309,331,309,330,310,331,309,330
95,317,335,318,335,317,337,317,337,317,338,318,337,318,337,318,337,317,336,318,336,318,336,317,336,317,336,317,336,317,336,317,336,317,336,316,336,319,339,319,339,318,342,317,342,317,342,317,341,317,341,317,341,318,340,318,341,318,340,319,340,318,341,318,342,318,342,319,343,320,343,320,344,318,343,319,344,317,344,317,344,318,343,318,345,318,342,317,343,318,341,317,341,317,340,317,340,317,339,317,339,316,338,316,337,316,335,317,335,315,333
88,323,336,324,336,323,338,322,338,322,338,324,338,323,338,323,338,323,337,323,337,323,337,323,337,323,337,323,337,323,337,323,337,322,336,322,337,324,341,324,342,323,346,323,345,322,345,323,344,323,343,323,344,323,342,323,343,324,342,324,343,324,345,323,346,323,346,324,346,325,347,325,347,323,347,324,348,322,348,323,348,323,347,323,349,323,345,322,346,323,345,323,345,322,344,322,343,323,343,323,343,321,341,321,340,322,337,322,338,321,335
178,333,337,333,337,332,339,331,339,332,339,333,339,333,338,333,339,332,338,333,338,332,338,332,338,332,338,332,338,332,338,332,338,331,337,331,338,333,343,333,344,332,349,332,348,331,348,332,347,332,346,332,346,332,344,332,345,332,344,333,346,332,349,331,349,331,349,332,350,333,350,333,351,331,351,332,351,331,352,331,352,331,350,331,352,331,348,331,350,331,348,331,348,330,347,331,346,331,346,331,346,330,343,330,343,331,339,331,339,330,336
87,344,338,345,338,343,340,343,339,343,339,344,339,344,339,344,339,344,338,344,338,344,339,343,339,343,338,343,338,343,338,343,338,343,338,343,338,344,344,344,345,343,351,343,349,343,350,343,349,343,347,343,348,343,345,343,346,343,346,344,348,342,351,342,352,342,351,342,352,343,353,343,353,342,353,342,354,341,355,341,355,341,352,342,355,342,350,341,352,342,350,342,351,341,349,342,349,342,348,342,348,342,345,341,344,342,340,342,341,341,337
14,358,338,358,338,357,340,356,339,357,339,358,339,358,338,358,339,357,338,357,338,357,339,357,339,357,338,356,338,356,338,356,338,356,338,356,338,358,344,357,345,358,352,357,350,357,350,357,349,357,348,357,348,357,345,357,346,357,346,357,348,356,351,356,352,355,352,356,353,356,353,357,354,355,354,356,355,355,355,355,356,354,353,355,356,355,350,355,353,355,351,356,351,355,350,356,349,356,349,356,349,355,346,355,344,356,340,356,341,354,337
317,371,337,372,336,371,338,370,337,370,338,371,337,371,337,371,337,370,337,370,337,370,337,370,337,370,337,369,337,369,337,369,337,369,336,369,337,371,342,370,344,371,349,370,348,370,348,370,348,370,346,370,346,370,343,370,344,370,344,370,346,369,349,369,350,368,350,369,350,369,351,370,352,368,352,369,353,368,353,368,353,368,351,369,354,368,348,368,351,369,348,369,349,369,347,369,347,369,346,369,347,369,344,369,342,369,338,369,339,368,335
402,382,334,383,334,382,335,381,335,381,336,382,335,383,335,382,335,382,335,382,335,381,335,381,335,381,335,380,335,380,335,380,335,380,334,380,334,381,339,381,340,382,346,381,344,381,345,381,344,381,343,381,343,380,341,380,341,380,341,380,343,379,346,379,346,378,347,379,347,379,348,379,348,379,348,379,349,379,349,379,349,378,347,379,350,378,345,378,347,379,345,379,345,379,344,379,343,379,343,380,343,380,340,380,339,380,335,380,336,379,333
318,392,332,392,332,391,333,390,334,390,334,391,333,392,333,391,334,391,333,391,333,391,333,390,333,390,333,390,333,390,333,390,333,389,332,390,333,390,336,389,337,390,341,389,340,389,341,389,340,389,339,389,340,388,338,388,338,388,338,388,339,386,341,387,342,386,343,386,343,387,343,387,344,386,344,387,344,386,345,386,345,386,343,386,345,386,342,386,343,387,341,387,341,387,339,387,339,387,338,388,338,389,336,388,336,389,332,389,333,388,330
324,397,330,397,330,396,331,395,332,396,332,397,332,397,332,396,332,396,331,396,331,396,331,396,332,395,331,395,331,395,331,395,331,395,331,395,331,395,334,394,334,394,337,394,337,394,337,394,337,394,336,394,336,393,335,393,335,392,335,392,335,391,337,391,338,390,339,391,339,391,339,391,340,391,340,391,340,391,340,391,340,390,339,391,341,391,338,391,339,391,337,392,337,392,335,392,335,392,334,392,334,394,333,393,332,394,330,394,330,393,328
308,404,326,403,327,402,327,401,329,402,329,403,328,404,328,403,329,403,328,403,327,402,328,402,328,402,328,401,328,401,328,401,328,401,327,402,327,401,328,400,328,400,328,400,329,400,330,399,330,400,329,400,330,399,329,399,329,398,328,398,328,396,329,397,330,395,331,396,331,396,331,396,332,396,331,396,331,396,331,396,331,396,332,396,332,396,332,396,331,397,328,397,328,398,327,397,327,398,326,398,326,400,326,400,325,400,324,400,324,400,324
78,310,332,311,332,310,333,310,334,310,335,311,335,311,334,311,335,310,334,311,333,311,333,311,333,311,334,311,334,311,333,311,333,310,333,310,333,312,334,312,334,311,334,310,335,310,335,310,335,311,335,310,335,311,335,311,335,312,334,312,333,312,334,311,334,312,335,312,335,314,336,313,336,312,335,312,336,311,336,311,336,311,336,311,336,312,336,310,335,311,334,311,333,310,333,310,332,311,332,311,332,309,332,309,331,309,330,310,331,309,330
191,317,329,318,329,317,329,317,331,317,331,318,331,318,331,318,331,317,330,318,329,318,330,317,330,317,330,317,330,317,330,317,330,317,329,316,330,319,329,318,328,317,327,317,329,317,329,317,329,317,329,317,329,317,329,318,329,318,327,319,326,318,327,317,328,318,328,319,328,320,329,320,329,318,329,319,329,317,329,317,329,317,330,318,329,318,330,317,329,318,327,317,326,316,326,317,325,317,325,317,325,316,325,315,325,316,325,316,326,315,326
80,325,328,326,327,324,328,324,330,324,330,325,330,325,330,325,330,325,329,325,328,325,329,325,329,325,329,325,329,325,329,325,329,324,328,324,328,326,326,326,326,324,324,324,325,324,326,324,326,324,326,324,326,325,326,325,326,325,324,325,323,325,323,324,324,324,324,325,325,326,326,326,326,325,326,325,326,324,326,324,326,324,327,324,326,325,327,324,326,324,323,324,323,323,322,324,322,324,322,324,322,323,323,323,323,323,323,324,324,323,324
81,334,326,335,326,333,326,333,328,333,329,334,328,334,328,334,329,334,328,334,327,334,327,334,328,334,328,334,328,334,327,334,328,333,327,333,327,334,324,334,323,333,321,333,323,332,323,333,323,333,323,333,323,333,323,333,323,333,321,334,320,333,320,332,321,332,321,333,322,334,323,334,323,332,323,333,323,332,323,332,323,332,324,332,323,333,324,332,323,332,320,332,320,331,319,332,320,332,319,332,319,331,320,331,320,332,321,332,322,331,323
82,345,326,346,325,344,325,344,328,344,328,345,328,345,327,345,328,345,327,345,326,345,327,344,327,344,327,344,327,344,327,344,327,344,326,343,326,345,322,344,322,343,319,343,321,343,322,343,321,343,322,343,322,343,321,343,321,343,319,343,318,342,318,342,319,342,320,343,320,343,321,343,321,342,322,342,321,342,322,341,322,341,323,342,322,342,323,342,322,342,319,342,319,342,318,342,318,342,317,342,317,342,319,342,319,342,320,343,321,342,322
13,357,325,358,325,356,325,356,327,356,328,357,327,358,327,357,328,357,327,357,326,357,326,356,327,356,327,356,327,356,326,356,326,356,326,356,326,357,321,356,321,355,319,355,321,355,321,355,321,355,321,355,321,355,320,355,321,355,318,355,317,354,318,354,319,353,319,354,320,354,321,355,321,353,321,354,321,353,321,353,321,353,322,353,321,354,322,353,321,353,318,354,318,353,317,354,317,354,317,354,317,354,318,354,318,354,319,355,320,354,322
312,369,324,370,324,369,323,368,326,368,326,369,326,370,326,369,327,369,326,369,325,369,325,368,325,368,326,368,326,368,325,368,325,367,325,368,325,368,320,367,320,367,318,367,320,367,320,367,320,367,320,367,320,367,320,367,320,366,318,366,317,365,317,365,318,364,319,365,319,365,320,366,320,364,321,365,320,364,320,364,320,364,322,365,321,365,321,365,321,365,317,365,317,365,316,365,316,365,316,365,316,366,317,366,318,366,318,366,319,365,321
311,380,324,380,323,379,323,379,326,379,326,380,325,380,325,380,326,380,325,379,324,379,325,379,325,379,325,378,325,378,325,378,325,378,324,378,324,378,321,378,321,378,318,377,320,377,320,377,320,377,320,377,321,377,320,377,320,376,318,376,317,375,318,375,319,374,320,375,320,375,321,375,321,374,321,374,321,374,321,374,321,374,322,374,321,374,322,374,321,375,318,375,318,375,317,375,317,375,316,375,316,376,317,376,318,377,318,377,319,376,320
310,389,324,389,323,388,323,387,326,388,326,389,325,389,325,388,326,388,325,388,324,388,325,388,325,387,325,387,325,387,325,387,325,387,324,387,324,387,322,386,322,386,320,386,322,385,322,385,322,385,322,385,322,385,322,385,322,384,320,384,319,382,320,383,321,382,322,383,322,383,323,383,323,382,323,382,323,382,323,382,323,382,324,382,323,382,324,382,323,383,320,383,320,383,319,383,319,384,318,384,318,385,319,385,319,386,319,385,319,385,320
415,396,324,396,324,395,324,394,326,395,326,396,326,397,326,396,326,396,326,396,325,395,325,395,325,395,326,394,326,394,325,394,325,394,325,395,325,394,323,393,324,393,323,393,324,392,324,392,324,392,324,392,324,392,324,392,324,391,323,391,322,389,323,390,324,388,325,389,325,389,325,389,326,389,326,389,325,389,325,389,325,389,326,389,326,389,326,389,326,389,322,390,322,390,321,390,321,391,320,391,320,392,321,392,321,393,320,393,321,392,321
308,404,326,403,326,402,327,401,329,402,329,403,328,404,329,403,329,403,328,403,327,402,328,402,328,402,328,401,328,401,328,401,328,401,327,402,327,401,328,400,328,400,329,400,329,400,330,400,330,400,329,400,330,399,329,399,329,398,328,398,328,396,329,397,330,395,331,396,331,396,331,396,332,396,331,396,331,396,331,396,331,396,332,396,332,396,331,396,331,397,328,397,328,398,327,397,327,398,326,398,326,400,326,399,325,400,324,400,324,400,324
