Landmark,Coordinate 1,Coordinate 2,Coordinate 3,Coordinate 4,Coordinate 5,Coordinate 6,Coordinate 7,Coordinate 8,Coordinate 9,Coordinate 10,Coordinate 11,Coordinate 12,Coordinate 13,Coordinate 14,Coordinate 15,Coordinate 16,Coordinate 17,Coordinate 18,Coordinate 19,Coordinate 20,Coordinate 21,Coordinate 22,Coordinate 23,Coordinate 24,Coordinate 25,Coordinate 26,Coordinate 27,Coordinate 28,Coordinate 29,Coordinate 30,Coordinate 31,Coordinate 32,Coordinate 33,Coordinate 34,Coordinate 35,Coordinate 36,Coordinate 37,Coordinate 38,Coordinate 39,Coordinate 40,Coordinate 41,Coordinate 42,Coordinate 43,Coordinate 44,Coordinate 45,Coordinate 46,Coordinate 47,Coordinate 48,Coordinate 49,Coordinate 50,Coordinate 51,Coordinate 52,Coordinate 53,Coordinate 54,Coordinate 55,Coordinate 56,Coordinate 57,Coordinate 58,Coordinate 59,Coordinate 60,Coordinate 61,Coordinate 62,Coordinate 63,Coordinate 64,Coordinate 65,Coordinate 66,Coordinate 67,Coordinate 68,Coordinate 69,Coordinate 70,Coordinate 71,Coordinate 72,Coordinate 73,Coordinate 74,Coordinate 75,Coordinate 76,Coordinate 77,Coordinate 78,Coordinate 79,Coordinate 80,Coordinate 81,Coordinate 82,Coordinate 83,Coordinate 84,Coordinate 85,Coordinate 86,Coordinate 87,Coordinate 88,Coordinate 89,Coordinate 90
40,337,289,338,290,337,290,337,290,337,290,337,290,337,288,336,288,336,288,337,289,337,288,337,288,337,289,337,289,337,290,336,289,335,290,335,289,334,289,334,289,333,288,332,287,332,289,333,289,333,291,333,291,333,290,334,291,335,291,336,292
39,346,282,347,284,346,283,346,283,346,283,346,283,345,281,345,281,345,280,345,281,346,281,345,281,346,282,346,282,346,283,345,282,344,282,344,282,343,282,344,282,343,281,342,281,342,283,342,282,342,284,343,284,342,283,343,285,344,285,345,286
37,361,276,362,278,361,277,361,278,361,278,361,278,360,275,360,276,360,274,361,275,361,275,360,275,361,276,361,276,361,277,360,276,360,277,360,276,359,276,359,277,359,275,358,275,358,277,359,277,359,278,359,279,358,278,359,279,359,280,360,280
0,376,277,377,279,376,278,376,278,376,278,377,278,376,276,376,276,376,275,377,276,377,276,376,276,377,276,377,276,377,277,377,276,376,277,376,277,375,277,376,277,376,276,375,275,375,277,375,277,375,279,375,279,375,279,375,280,375,281,376,281
267,391,274,392,276,392,275,392,276,391,276,392,276,391,273,391,274,392,273,392,274,393,274,392,273,393,274,392,274,392,275,392,274,392,274,392,274,391,274,391,274,392,273,391,272,392,274,392,274,391,276,391,277,391,276,390,277,390,278,391,279
269,407,278,407,280,407,279,407,279,407,279,407,279,407,277,407,278,407,277,408,278,408,278,407,278,408,278,408,278,408,279,408,278,407,278,407,278,407,278,407,278,408,276,408,276,408,278,408,277,408,279,408,280,407,279,406,281,406,281,406,282
270,416,284,416,285,416,284,416,284,416,285,416,285,416,283,416,284,416,284,416,284,416,284,416,284,416,284,416,284,416,285,416,284,416,284,416,284,417,283,416,283,418,282,417,281,418,283,418,283,418,284,417,285,416,284,416,286,415,286,415,287
409,423,289,423,290,423,289,423,289,423,290,423,290,422,289,422,290,422,290,423,290,423,290,422,290,423,290,422,290,422,291,423,290,423,290,423,289,424,288,424,288,425,287,424,287,425,288,425,288,425,290,425,290,424,289,423,290,423,290,422,291
291,427,295,426,296,427,296,427,296,427,296,427,296,426,297,426,298,426,300,427,299,427,298,426,299,427,299,427,299,427,299,427,298,427,298,427,297,428,296,428,296,429,295,429,294,429,296,429,296,429,297,429,297,428,296,427,297,427,297,426,297
78,335,301,335,302,335,301,335,301,335,302,334,301,335,301,334,302,335,304,335,304,335,304,335,303,335,305,336,305,335,305,334,304,333,304,333,303,331,302,331,302,331,302,330,301,330,303,330,303,330,304,330,304,329,303,331,303,331,302,333,302
95,341,307,342,307,341,308,341,308,341,308,341,308,341,309,340,310,341,315,342,314,342,314,342,314,342,315,342,315,342,314,341,314,340,312,339,312,338,310,338,310,338,309,337,310,337,311,337,312,337,312,337,312,337,310,338,310,338,308,339,306
88,346,310,347,310,347,311,347,311,346,311,346,311,346,313,346,314,347,321,347,319,347,320,347,320,347,320,347,320,347,319,346,319,345,317,345,317,344,314,344,313,344,313,343,314,343,315,343,316,343,316,343,316,342,313,343,313,344,311,345,308
178,355,312,355,312,355,314,355,314,355,314,355,314,355,316,354,318,355,326,355,324,355,325,355,325,356,325,355,325,355,323,355,324,354,320,354,321,353,317,353,317,353,316,352,317,352,319,352,320,352,320,352,319,352,317,352,316,353,313,354,310
87,365,314,366,314,366,315,366,316,365,316,365,316,365,319,364,321,365,329,365,327,366,328,365,328,366,328,366,328,366,326,365,327,365,323,365,323,364,320,364,319,364,318,363,320,363,321,364,323,364,322,364,321,363,319,363,318,363,315,364,311
14,378,314,379,314,379,316,378,316,378,316,378,316,378,319,377,321,379,330,379,328,379,329,379,329,379,329,379,329,379,327,379,327,378,324,378,324,377,320,378,319,378,319,377,320,378,322,378,323,378,323,377,322,377,319,376,318,377,315,377,311
317,390,313,391,313,391,314,391,314,391,314,391,314,391,318,390,319,392,328,392,326,392,327,392,326,392,326,392,326,392,324,392,325,391,321,391,321,391,318,391,317,391,317,391,318,391,320,392,321,391,321,391,319,390,317,390,316,389,313,390,309
402,401,309,401,310,401,310,401,311,401,311,401,311,401,314,400,316,401,323,401,322,402,322,401,322,402,322,402,322,402,320,402,321,401,317,401,317,401,314,401,314,402,313,401,314,402,316,402,316,402,316,401,316,401,313,400,313,400,310,400,307
318,409,306,409,306,409,307,409,307,409,307,409,307,408,310,408,311,409,317,409,316,409,316,408,316,409,316,409,316,409,315,409,315,409,312,409,312,409,309,409,309,410,308,410,309,410,310,410,311,410,312,410,311,409,309,408,309,408,306,408,304
324,413,302,413,303,414,303,414,303,414,304,414,303,413,305,412,307,413,311,413,310,413,310,412,310,413,310,413,310,413,309,413,309,414,307,414,307,414,305,414,305,415,304,414,304,415,306,415,306,415,307,415,306,414,305,413,305,413,303,413,302
308,419,295,419,296,420,296,419,296,419,296,419,296,418,297,418,298,418,300,419,299,419,299,418,299,418,299,418,300,418,299,419,299,419,298,419,298,420,296,420,296,421,295,421,295,421,296,421,296,421,298,421,298,420,297,419,297,419,297,418,297
78,335,301,335,302,335,301,335,301,335,302,334,301,335,301,334,302,335,304,335,304,335,304,335,303,335,305,335,305,335,305,334,304,333,304,333,304,331,302,331,302,331,302,330,301,330,303,330,303,330,304,330,304,329,303,331,303,331,302,333,302
191,341,296,341,297,341,296,341,296,341,297,340,296,340,295,340,296,341,296,341,297,341,297,341,296,342,297,342,298,341,298,340,297,339,297,339,297,337,296,338,296,337,296,336,295,336,297,336,297,336,298,336,298,336,297,337,298,338,298,339,298
80,348,294,348,295,348,294,348,294,348,295,347,295,347,292,347,293,347,293,348,293,348,293,348,293,348,294,348,294,348,295,347,294,346,294,346,294,345,294,345,294,344,293,343,292,343,294,344,294,344,295,344,296,343,295,344,296,345,296,346,297
81,355,292,356,293,356,293,356,293,356,293,356,293,355,290,355,291,355,290,356,291,356,291,356,290,356,291,356,292,356,293,355,292,355,292,354,292,353,292,353,292,353,291,352,290,352,292,352,292,352,293,353,294,352,293,353,294,354,295,355,296
82,365,291,366,293,366,292,366,292,365,292,366,292,365,289,364,290,365,288,365,290,366,289,365,289,366,290,366,290,366,291,365,290,365,291,365,291,364,291,364,291,363,290,362,289,363,291,363,291,363,292,363,293,363,292,363,294,364,294,365,295
13,377,290,377,292,377,291,377,291,377,292,377,292,377,289,376,290,377,288,377,289,377,289,377,288,378,289,377,289,377,291,377,290,377,290,377,290,376,290,376,290,376,289,375,288,376,290,376,290,376,292,376,292,375,292,375,293,376,294,376,295
312,388,290,389,291,389,290,389,290,388,291,389,291,388,288,388,289,388,287,388,288,389,288,388,288,389,289,389,289,389,290,389,289,388,289,388,289,388,289,388,289,389,288,388,287,388,289,389,289,388,291,388,291,388,291,387,292,387,293,388,294
311,398,289,398,291,398,290,398,290,398,290,398,290,398,288,397,289,398,288,398,289,398,288,397,288,398,289,398,289,398,290,398,289,398,289,398,289,398,289,398,289,399,287,398,287,399,289,399,288,399,290,399,291,398,290,398,292,397,292,398,293
310,406,290,406,291,406,290,406,291,406,291,406,291,405,289,405,291,405,290,406,290,406,290,405,290,406,290,405,290,406,291,406,290,406,290,406,290,407,290,406,290,408,288,407,288,407,289,408,289,407,291,407,292,406,291,406,292,406,292,406,293
415,413,291,413,293,413,292,413,292,413,292,413,292,412,291,412,293,412,293,412,293,412,292,411,293,412,293,412,293,412,294,412,293,413,292,413,292,414,291,413,291,415,290,414,290,414,291,415,291,414,293,414,293,414,292,413,293,413,293,412,294
308,419,295,419,296,420,296,419,296,419,296,420,296,418,297,418,298,418,300,418,299,418,299,418,299,418,299,418,300,418,299,419,299,419,298,419,298,420,296,420,296,421,295,421,295,421,296,421,296,421,298,421,298,420,297,419,297,419,297,418,297
