Landmark,Coordinate 1,Coordinate 2,Coordinate 3,Coordinate 4,Coordinate 5,Coordinate 6,Coordinate 7,Coordinate 8,Coordinate 9,Coordinate 10,Coordinate 11,Coordinate 12,Coordinate 13,Coordinate 14,Coordinate 15,Coordinate 16,Coordinate 17,Coordinate 18,Coordinate 19,Coordinate 20,Coordinate 21,Coordinate 22,Coordinate 23,Coordinate 24,Coordinate 25,Coordinate 26,Coordinate 27,Coordinate 28,Coordinate 29,Coordinate 30,Coordinate 31,Coordinate 32,Coordinate 33,Coordinate 34,Coordinate 35,Coordinate 36,Coordinate 37,Coordinate 38,Coordinate 39,Coordinate 40,Coordinate 41,Coordinate 42,Coordinate 43,Coordinate 44,Coordinate 45,Coordinate 46,Coordinate 47,Coordinate 48,Coordinate 49,Coordinate 50,Coordinate 51,Coordinate 52,Coordinate 53,Coordinate 54,Coordinate 55,Coordinate 56,Coordinate 57,Coordinate 58,Coordinate 59,Coordinate 60,Coordinate 61,Coordinate 62,Coordinate 63,Coordinate 64,Coordinate 65,Coordinate 66,Coordinate 67,Coordinate 68,Coordinate 69,Coordinate 70,Coordinate 71,Coordinate 72,Coordinate 73,Coordinate 74,Coordinate 75,Coordinate 76,Coordinate 77,Coordinate 78,Coordinate 79,Coordinate 80,Coordinate 81,Coordinate 82,Coordinate 83,Coordinate 84,Coordinate 85,Coordinate 86,Coordinate 87,Coordinate 88,Coordinate 89,Coordinate 90,Coordinate 91,Coordinate 92,Coordinate 93,Coordinate 94,Coordinate 95,Coordinate 96,Coordinate 97,Coordinate 98,Coordinate 99,Coordinate 100,Coordinate 101,Coordinate 102,Coordinate 103,Coordinate 104,Coordinate 105,Coordinate 106,Coordinate 107,Coordinate 108,Coordinate 109,Coordinate 110,Coordinate 111,Coordinate 112,Coordinate 113,Coordinate 114,Coordinate 115,Coordinate 116,Coordinate 117,Coordinate 118,Coordinate 119,Coordinate 120,Coordinate 121,Coordinate 122,Coordinate 123,Coordinate 124,Coordinate 125,Coordinate 126,Coordinate 127,Coordinate 128
4,370,237,370,236,373,236,372,236,374,237,374,236,374,236,375,237,374,237,374,237,374,237,374,237,373,238,373,237,373,237,373,237,373,237,373,237,373,237,373,237,372,237,373,237,372,238,373,237,372,238,372,238,372,237,372,238,372,238
61,329,298,328,298,331,300,330,300,331,300,330,299,330,301,330,301,330,300,330,300,330,299,330,299,330,299,329,299,329,299,329,299,329,298,329,298,329,298,329,298,328,298,328,298,328,297,328,297,329,297,329,297,328,297,328,297,329,297
146,333,305,332,305,335,309,334,308,335,308,334,308,334,309,334,309,334,308,334,308,334,306,334,306,334,306,334,306,333,306,334,306,333,305,333,306,333,305,333,305,333,305,333,305,333,304,333,304,333,304,333,304,333,304,333,304,333,304
91,339,311,338,311,341,317,340,316,340,317,340,317,340,318,340,317,340,316,340,316,340,314,340,314,340,313,340,313,340,313,340,313,339,312,340,313,339,312,339,312,339,312,339,311,339,311,339,311,339,311,339,311,339,311,339,311,339,310
181,348,318,347,318,349,325,348,325,349,326,349,326,349,327,349,325,349,324,349,324,349,321,349,322,349,320,349,320,349,320,349,320,348,320,349,320,349,319,348,320,348,319,348,319,348,319,348,319,348,318,348,318,348,318,348,318,348,317
84,360,322,359,323,361,330,360,330,361,331,361,332,361,332,361,331,361,329,361,329,361,326,361,326,361,325,361,325,361,324,361,325,360,324,361,325,361,324,360,324,360,324,360,323,360,323,360,323,360,323,360,323,360,322,360,322,360,322
17,374,323,374,323,376,331,375,331,376,333,376,333,376,333,376,332,376,330,376,330,376,327,376,327,376,326,375,326,375,325,375,325,375,325,375,325,375,325,375,325,374,324,374,324,374,324,374,324,374,324,374,324,374,323,374,323,374,323
314,388,320,387,320,390,328,389,328,390,329,390,330,390,330,390,329,390,327,390,327,390,324,389,325,389,323,389,323,389,322,389,323,388,323,389,323,388,322,388,322,387,322,387,321,387,322,387,322,387,321,387,321,387,321,387,321,387,320
405,398,314,398,314,400,321,399,321,400,322,400,323,400,323,400,322,400,320,400,320,400,318,400,318,399,317,399,317,399,316,399,316,398,316,399,317,399,316,399,316,398,316,398,316,397,316,397,316,397,315,397,315,397,315,397,315,397,315
321,405,306,405,306,406,312,406,311,406,312,406,313,407,313,406,312,407,311,407,311,407,309,407,309,406,308,406,308,406,308,406,308,406,308,406,308,406,308,406,308,405,308,405,307,404,308,404,308,405,307,404,307,404,307,404,307,404,307
375,409,299,409,298,410,303,409,302,409,303,410,303,410,304,410,303,411,303,411,302,411,301,411,301,411,300,410,301,410,300,410,300,410,300,410,300,410,300,410,300,409,300,409,300,409,300,408,300,409,300,409,300,408,300,408,299,408,300
291,412,292,412,291,412,294,412,294,412,294,412,294,412,295,412,295,413,294,413,294,414,292,413,293,413,292,413,293,413,293,413,293,413,293,413,293,413,293,413,292,412,293,412,293,412,293,411,293,412,292,411,292,411,292,411,292,410,293
61,329,298,328,298,331,300,330,300,331,300,330,300,330,301,330,301,330,300,330,300,330,299,330,299,330,299,329,299,329,299,329,299,329,298,329,298,329,298,329,298,328,298,328,298,328,297,328,297,329,297,329,297,328,297,328,297,329,297
185,332,293,331,292,334,293,333,293,334,293,334,292,334,293,334,294,333,294,333,293,333,293,333,293,333,293,333,293,332,293,333,293,332,293,332,293,332,293,332,292,332,293,332,293,332,292,332,292,332,292,332,291,332,292,332,291,332,292
40,338,288,336,287,339,288,339,287,340,287,339,287,340,288,340,289,340,289,339,288,339,288,339,288,339,288,339,289,339,288,339,288,339,288,339,288,339,289,339,288,338,288,338,288,338,288,338,287,338,288,338,287,338,287,338,287,339,288
39,346,282,344,282,347,281,346,281,347,281,347,281,348,282,348,283,348,283,348,283,348,282,348,283,347,283,347,284,347,283,347,283,347,283,347,283,347,283,347,283,347,283,347,283,346,283,346,282,347,283,346,282,346,282,346,282,347,283
37,359,278,358,277,360,276,359,276,361,276,360,276,361,277,361,278,361,279,361,278,361,278,361,278,361,278,361,279,360,279,361,279,360,279,360,279,360,279,360,279,360,279,360,279,359,279,359,278,360,278,359,278,359,278,359,278,360,278
0,372,278,371,277,373,276,372,276,374,276,373,276,374,277,374,278,374,279,374,278,374,278,374,278,374,279,374,280,373,279,374,279,373,279,373,279,373,280,373,279,373,280,373,280,372,279,372,279,373,279,372,279,372,279,372,279,372,279
267,385,276,384,275,386,274,385,274,386,274,386,274,386,275,386,276,387,277,386,276,387,276,386,276,386,277,386,277,386,277,386,277,385,277,386,277,385,277,385,277,385,278,385,278,385,277,384,277,385,277,384,276,384,277,384,277,384,277
269,397,278,397,277,398,277,397,277,398,278,398,277,398,278,398,279,399,280,399,279,399,279,399,279,398,279,398,280,398,279,398,279,398,280,398,280,398,280,398,280,397,280,397,280,397,280,397,280,397,279,396,279,396,280,396,279,396,280
