Landmark,Coordinate 1,Coordinate 2,Coordinate 3,Coordinate 4,Coordinate 5,Coordinate 6,Coordinate 7,Coordinate 8,Coordinate 9,Coordinate 10,Coordinate 11,Coordinate 12,Coordinate 13,Coordinate 14,Coordinate 15,Coordinate 16,Coordinate 17,Coordinate 18,Coordinate 19,Coordinate 20,Coordinate 21,Coordinate 22,Coordinate 23,Coordinate 24,Coordinate 25,Coordinate 26,Coordinate 27,Coordinate 28,Coordinate 29,Coordinate 30,Coordinate 31,Coordinate 32,Coordinate 33,Coordinate 34,Coordinate 35,Coordinate 36,Coordinate 37,Coordinate 38,Coordinate 39,Coordinate 40,Coordinate 41,Coordinate 42,Coordinate 43,Coordinate 44,Coordinate 45,Coordinate 46,Coordinate 47,Coordinate 48,Coordinate 49,Coordinate 50,Coordinate 51,Coordinate 52,Coordinate 53,Coordinate 54,Coordinate 55,Coordinate 56,Coordinate 57,Coordinate 58,Coordinate 59,Coordinate 60,Coordinate 61,Coordinate 62,Coordinate 63,Coordinate 64,Coordinate 65,Coordinate 66,Coordinate 67,Coordinate 68,Coordinate 69,Coordinate 70,Coordinate 71,Coordinate 72,Coordinate 73,Coordinate 74,Coordinate 75,Coordinate 76,Coordinate 77,Coordinate 78,Coordinate 79,Coordinate 80,Coordinate 81,Coordinate 82,Coordinate 83,Coordinate 84,Coordinate 85,Coordinate 86,Coordinate 87,Coordinate 88,Coordinate 89,Coordinate 90,Coordinate 91,Coordinate 92,Coordinate 93,Coordinate 94,Coordinate 95,Coordinate 96,Coordinate 97,Coordinate 98,Coordinate 99,Coordinate 100,Coordinate 101,Coordinate 102,Coordinate 103,Coordinate 104,Coordinate 105,Coordinate 106,Coordinate 107,Coordinate 108,Coordinate 109,Coordinate 110,Coordinate 111,Coordinate 112,Coordinate 113,Coordinate 114,Coordinate 115,Coordinate 116,Coordinate 117,Coordinate 118,Coordinate 119,Coordinate 120,Coordinate 121,Coordinate 122,Coordinate 123,Coordinate 124,Coordinate 125,Coordinate 126,Coordinate 127,Coordinate 128
375,344,326,345,326,345,327,345,327,346,328,346,328,346,328,346,328,346,329,346,329,344,327,344,327,344,324,344,325,343,325,343,325,344,326,344,326,345,326,345,327,344,327,344,327,343,327,343,327,344,327,344,327,344,327,345,327,345,328,344,328,342,329,343,329,344,328,344,328,346,327,346,328,346,327,346,327,347,326,347,326,346,324,345,325,345,322
291,347,319,348,319,348,319,348,319,349,319,349,319,349,319,349,320,349,321,349,320,347,319,348,319,347,316,347,317,347,318,347,318,347,318,347,318,348,317,348,318,347,319,347,319,346,319,346,320,347,319,347,320,348,320,348,319,348,319,347,320,346,321,346,321,347,319,347,319,349,318,350,318,350,319,350,318,350,318,350,318,349,317,348,317,349,316
61,249,323,249,325,249,325,250,325,249,325,249,326,249,326,248,326,248,327,247,326,249,325,247,325,248,323,246,323,246,323,246,324,247,324,248,324,247,324,247,324,248,324,248,325,249,324,249,324,248,324,248,324,248,324,248,324,248,324,247,324,247,325,247,325,249,325,250,325,247,324,247,325,247,326,247,325,247,325,247,325,248,324,247,324,248,323
185,252,317,253,318,252,317,253,317,252,317,253,317,252,318,252,318,251,318,251,318,252,316,251,317,251,315,249,315,249,315,249,316,250,316,251,315,251,315,251,315,251,316,251,317,252,316,252,317,251,317,251,317,251,317,251,317,251,317,251,317,250,318,250,318,253,316,253,316,251,316,250,316,251,317,251,317,250,317,250,317,251,316,251,316,252,317
40,259,311,259,312,259,311,259,311,259,310,259,310,259,311,258,311,258,312,258,311,258,309,257,310,257,307,256,308,256,308,255,309,256,308,257,308,257,308,257,308,257,309,257,310,258,310,258,310,258,310,258,310,258,311,258,310,258,310,257,311,257,311,257,311,259,309,259,310,258,309,257,309,257,310,258,310,257,310,257,310,258,310,258,310,259,311
39,268,304,268,304,268,303,268,303,268,303,268,303,267,303,267,303,267,304,267,303,266,301,266,302,266,298,265,300,264,300,264,300,265,300,265,299,266,299,266,300,266,301,266,302,267,302,267,302,266,303,267,303,267,303,267,303,267,303,266,303,266,304,266,304,267,301,268,302,266,301,266,301,266,302,266,301,266,302,266,302,267,302,266,302,268,304
37,283,298,283,298,283,297,283,297,283,297,283,296,283,296,282,296,282,297,282,297,282,294,281,295,281,291,280,293,279,293,279,293,280,293,280,292,281,292,281,293,281,294,281,295,281,296,281,296,281,297,281,297,281,298,282,297,281,297,281,297,280,298,280,298,282,295,282,295,282,295,281,295,281,295,282,295,282,296,282,295,282,295,281,296,283,298
0,298,299,299,299,298,298,298,298,298,297,299,297,298,297,298,297,298,298,298,297,297,294,297,296,297,292,295,294,295,294,295,294,295,294,296,293,296,293,297,293,296,295,296,296,296,297,296,297,296,298,297,298,297,299,297,298,297,298,296,298,295,299,295,299,297,296,297,296,297,295,297,295,297,295,298,296,298,296,298,296,298,296,297,296,298,299
267,313,297,313,297,313,295,313,295,314,295,314,294,314,294,314,294,313,295,313,295,312,292,312,294,312,289,310,291,310,292,310,292,311,291,311,290,312,291,312,291,311,293,311,293,311,295,311,294,312,295,312,296,312,296,312,296,312,296,311,296,310,297,310,297,312,293,312,294,313,293,313,293,313,293,313,293,313,294,313,293,313,293,312,294,313,296
269,328,301,329,301,329,300,329,299,329,299,329,299,329,299,329,299,329,300,329,300,328,297,328,299,328,294,326,296,326,297,326,297,326,296,327,296,328,295,328,296,327,298,327,298,326,299,326,299,327,300,327,300,327,301,327,300,327,300,327,301,326,302,326,302,328,298,327,298,329,297,329,297,329,298,329,298,329,298,329,298,328,298,328,298,328,300
270,337,308,338,307,338,306,338,306,338,306,339,305,338,305,338,306,338,307,338,307,337,304,337,305,337,302,336,303,335,304,335,304,336,303,336,303,337,303,337,303,336,305,336,306,336,306,335,306,336,306,336,307,337,307,337,306,337,307,336,307,335,308,335,308,336,305,336,305,338,304,338,304,338,305,338,304,339,305,339,305,338,305,337,305,338,305
409,344,313,345,312,344,312,344,312,345,312,345,311,345,311,345,312,345,313,345,313,344,311,344,312,344,309,343,309,343,310,343,310,343,310,343,309,344,309,344,309,343,311,343,312,342,312,342,312,343,312,343,312,344,312,344,312,344,312,343,313,342,314,342,314,343,311,343,311,345,310,345,310,346,311,345,311,346,311,346,311,345,310,344,310,345,310
291,347,319,348,319,348,319,348,319,349,319,349,319,349,319,349,320,349,321,349,320,347,319,348,319,347,317,347,317,347,318,347,318,347,318,347,318,348,317,348,318,347,319,347,319,346,320,346,320,347,319,347,320,348,319,348,319,348,319,347,320,346,321,346,321,347,319,347,319,349,318,349,319,350,319,350,318,350,318,350,318,349,317,348,317,349,316
78,257,322,257,323,257,324,258,324,257,324,257,324,257,325,256,325,256,325,255,325,256,323,255,324,256,321,254,322,254,322,254,322,255,323,256,322,256,323,256,323,256,323,256,323,256,323,257,323,256,323,256,323,256,323,256,323,256,323,255,323,255,324,255,324,258,323,258,323,256,323,255,324,255,324,255,324,255,323,255,323,256,322,255,322,256,322
95,263,326,263,327,263,329,264,329,263,330,264,331,263,330,263,331,262,330,262,330,263,328,262,328,262,326,260,326,260,326,260,326,261,328,262,327,262,329,262,329,262,328,262,327,262,327,263,327,262,328,262,328,262,328,262,328,262,329,261,328,261,328,261,328,264,329,264,329,262,330,261,330,262,329,262,329,261,328,261,328,262,325,262,327,262,324
88,268,327,268,329,268,332,269,331,268,333,269,333,268,333,268,333,267,333,267,332,268,330,267,330,267,327,265,328,265,327,265,328,266,330,267,330,267,332,267,332,267,330,267,329,267,329,268,329,267,330,267,330,267,330,267,331,267,331,267,331,266,330,266,330,269,332,269,332,267,333,267,333,267,331,267,331,267,330,267,330,267,326,267,328,267,324
178,277,329,277,330,277,334,277,333,277,335,277,336,277,335,277,335,276,335,276,335,276,331,275,332,276,328,274,329,273,329,273,329,274,332,275,332,275,334,275,334,275,332,275,330,275,331,276,330,275,332,275,332,275,332,275,333,275,334,275,333,274,332,274,332,277,335,277,335,276,336,275,336,276,333,276,333,275,331,276,331,276,326,275,330,276,324
87,287,330,287,331,287,335,288,335,287,337,288,338,287,337,287,337,287,336,286,336,286,332,286,333,286,329,284,330,284,330,284,330,285,334,285,333,286,336,286,336,285,333,285,331,286,332,286,332,286,333,286,333,286,334,286,335,286,336,285,334,285,334,285,334,287,337,287,336,286,337,286,337,286,334,287,335,286,332,287,333,287,327,286,331,287,325
14,299,330,300,331,300,336,300,335,300,337,301,338,300,337,300,337,300,336,299,336,299,332,299,333,299,330,297,330,297,330,297,330,298,334,298,333,299,336,299,336,298,333,298,331,298,332,298,332,298,334,298,334,299,334,299,335,299,336,298,335,297,334,297,334,300,337,300,337,300,338,299,338,299,334,300,335,299,332,300,333,300,327,299,331,299,324
317,311,329,312,329,312,334,313,333,313,335,314,336,313,335,313,335,312,335,312,335,311,331,311,332,311,328,310,328,309,328,309,329,310,332,311,331,312,334,312,334,311,332,310,330,310,331,310,330,311,332,311,332,311,333,311,333,311,334,311,333,310,333,310,332,312,335,312,335,312,336,312,336,312,332,313,333,312,331,313,331,312,325,311,329,312,323
402,321,326,322,327,322,331,323,330,323,332,323,333,323,332,323,332,323,332,323,332,321,328,321,329,321,326,320,326,320,326,320,326,320,329,321,329,322,331,322,331,321,329,320,328,320,329,320,328,321,329,321,330,321,330,321,331,321,331,321,331,320,330,320,330,322,332,322,332,323,333,323,333,323,330,323,330,323,328,323,328,322,323,322,327,322,321
318,329,324,330,325,330,328,330,327,331,329,331,329,331,329,331,329,331,329,330,329,329,326,329,327,329,323,328,324,328,324,328,324,328,326,329,326,329,327,330,328,329,326,329,325,328,326,328,326,329,327,329,327,329,327,330,327,329,328,329,328,328,328,328,328,329,329,329,329,330,329,331,329,331,327,331,327,331,326,332,326,331,322,330,324,331,319
324,334,323,335,323,335,325,335,325,335,326,336,326,336,326,336,326,335,326,335,326,334,324,334,324,334,321,333,322,333,322,333,322,333,323,333,323,334,324,334,324,334,324,333,323,333,324,333,324,334,324,334,324,334,325,334,325,334,325,333,325,332,325,332,325,333,326,333,326,335,325,335,325,336,324,336,324,336,323,337,323,336,320,335,322,336,318
308,340,318,341,319,340,319,340,319,341,319,341,319,341,319,341,320,341,321,341,320,339,318,340,319,339,316,339,317,339,317,339,317,339,317,339,317,340,317,340,318,339,319,339,319,338,319,338,319,339,319,339,319,340,319,340,319,340,319,339,319,338,321,338,321,339,319,338,319,340,318,341,318,341,319,341,318,342,318,342,318,342,317,340,317,342,315
78,257,322,257,323,257,324,257,324,257,324,257,324,257,325,256,325,256,325,255,325,257,323,255,324,256,321,254,322,254,322,254,322,255,323,256,322,255,322,256,323,256,323,256,323,256,323,257,323,256,323,256,323,256,323,256,323,256,323,255,323,255,324,255,324,257,323,258,323,256,323,255,324,255,324,255,324,255,324,255,323,256,322,255,322,256,322
191,263,318,263,319,263,319,264,319,263,319,263,319,263,319,263,319,262,320,262,319,263,318,262,319,262,316,260,317,260,317,260,317,261,317,262,316,262,316,262,317,262,317,262,318,263,318,263,318,262,318,262,318,262,318,262,318,262,318,262,318,261,319,261,319,264,318,264,318,262,317,261,318,262,319,262,318,261,318,261,318,262,318,262,318,262,318
80,270,316,270,317,270,316,270,316,270,316,270,316,270,316,270,316,269,317,269,317,269,315,269,316,269,313,267,314,267,314,267,314,268,314,268,313,268,313,269,314,269,315,269,316,269,316,269,316,269,316,269,316,269,316,269,316,269,316,268,316,268,317,268,317,270,315,271,315,269,315,268,315,269,316,269,315,268,316,268,316,269,316,269,315,269,317
81,278,315,278,316,278,314,279,314,278,314,278,314,278,314,278,314,277,315,277,314,277,312,277,314,277,310,275,311,275,312,275,312,276,311,276,311,276,311,277,311,276,313,277,314,277,314,277,314,277,314,277,315,277,315,277,314,277,314,276,315,276,316,276,316,278,313,278,313,277,312,276,312,277,313,277,313,277,314,277,314,277,314,277,313,278,315
82,288,314,288,315,288,313,288,313,288,313,288,312,288,312,288,312,287,314,287,313,287,311,287,312,286,308,285,310,285,310,285,310,285,310,286,309,286,309,286,309,286,311,286,312,286,313,287,313,286,313,286,314,286,314,287,313,287,313,286,314,286,315,285,315,287,311,288,312,287,311,286,311,287,312,287,311,287,312,287,312,287,312,286,312,288,315
13,299,314,299,314,299,312,299,312,299,312,299,311,299,311,299,312,299,313,298,313,298,310,298,312,298,308,296,309,296,310,296,310,296,309,297,308,297,308,298,309,297,311,297,312,297,312,297,312,297,313,297,313,298,314,298,313,298,313,297,314,296,315,296,315,298,311,298,311,298,310,298,310,298,311,299,311,299,312,299,312,299,312,298,311,299,314
312,310,313,310,313,310,312,310,312,310,311,311,311,310,311,310,311,310,312,310,312,309,309,309,311,309,307,307,309,307,309,307,309,307,308,308,308,309,307,309,308,308,310,308,311,308,312,308,312,308,312,308,312,309,313,309,312,309,312,308,313,307,314,307,314,309,310,309,310,309,309,310,310,310,310,310,310,310,311,310,311,310,311,309,311,310,313
311,319,313,320,313,319,312,320,312,320,311,320,311,320,311,320,311,320,313,319,312,319,310,318,311,318,307,317,309,317,310,317,310,317,309,318,308,318,308,319,308,318,311,318,311,317,312,317,312,318,312,318,313,318,313,318,312,318,312,318,313,317,314,317,314,318,311,318,311,319,310,320,310,320,311,320,310,320,311,320,311,320,311,319,311,320,312
310,327,314,328,314,327,313,327,313,328,313,328,312,328,312,328,313,328,314,327,314,326,311,326,313,326,309,326,310,325,311,325,311,325,310,326,310,326,310,327,310,326,312,326,313,325,313,325,313,326,313,326,314,326,314,326,313,326,313,326,314,325,315,325,315,326,312,326,312,327,311,328,311,328,312,328,311,328,312,329,312,328,312,327,312,328,313
415,333,315,334,315,334,314,334,314,334,314,335,314,335,314,335,315,334,316,334,316,333,314,333,314,333,311,333,312,332,313,332,313,332,312,332,312,333,312,333,312,332,314,332,315,332,315,332,315,333,315,332,315,333,315,333,315,333,315,332,315,331,317,331,317,332,314,332,314,334,313,334,313,335,314,335,313,336,314,336,314,335,313,334,313,335,313
308,340,318,341,318,340,319,340,319,341,319,341,319,341,319,341,320,341,321,341,320,339,318,340,319,339,316,339,317,339,317,339,317,339,317,339,317,340,317,340,318,339,319,339,319,338,319,338,319,339,319,339,319,340,319,340,319,340,319,339,319,338,320,338,321,339,319,338,319,340,318,341,318,342,319,341,318,342,318,342,318,342,317,340,317,342,315
46,197,185,195,184,195,185,195,185,196,185,196,185,196,185,196,185,196,185,196,184,195,184,194,183,194,182,194,181,193,181,193,181,193,181,193,181,193,181,194,181,195,182,194,182,195,181,195,181,196,181,196,182,196,182,196,182,196,181,196,181,196,181,196,181,194,182,195,182,195,182,195,182,194,183,195,183,195,183,195,183,195,183,194,183,194,183
53,206,174,204,174,204,174,203,174,204,174,204,174,204,174,204,174,205,174,204,174,204,173,203,172,202,171,203,170,202,170,202,170,202,170,202,170,202,170,202,170,203,171,203,171,204,171,204,171,204,171,204,171,204,171,204,171,204,171,204,171,204,171,204,171,203,171,203,171,203,171,203,172,203,172,203,172,204,172,204,172,203,172,203,172,203,172
52,220,169,218,169,218,169,217,168,218,169,218,168,218,169,218,169,219,168,219,168,218,167,217,166,217,166,216,165,216,164,216,164,216,165,216,165,216,165,216,164,217,165,217,165,218,165,218,165,218,165,218,165,218,166,218,166,218,166,218,165,218,166,218,166,217,166,217,166,217,166,218,166,217,167,218,166,218,166,218,166,218,167,217,167,217,167
65,240,169,238,168,238,168,238,168,239,168,238,168,239,168,239,168,239,168,239,168,238,167,237,166,237,165,237,164,236,164,236,164,236,164,236,164,236,164,237,164,237,165,237,165,238,165,238,165,238,165,238,165,238,166,238,165,238,166,238,165,238,165,238,165,237,165,237,165,238,166,238,166,237,166,238,166,238,166,238,166,238,166,237,166,237,167
55,268,175,267,175,267,175,266,175,267,175,267,175,267,175,267,175,267,175,267,175,266,174,266,173,265,172,265,171,265,171,264,170,264,171,265,171,265,171,265,171,266,172,265,172,266,172,266,172,267,172,267,172,266,173,266,172,267,173,266,172,266,173,266,172,266,173,266,173,266,173,266,173,266,173,266,173,266,173,267,173,266,173,266,173,266,173
70,191,181,190,181,190,182,190,182,190,182,190,182,190,182,190,182,191,182,191,181,190,181,189,180,189,179,189,178,188,178,188,178,188,179,188,179,188,178,188,178,190,179,189,179,190,178,190,178,191,178,191,178,190,178,190,178,190,178,191,178,191,178,191,178,189,179,189,179,190,179,190,180,189,180,190,180,190,180,190,180,190,181,189,180,189,180
63,200,168,198,168,198,168,198,168,199,168,199,168,199,168,199,168,199,168,199,168,198,167,197,166,197,165,197,164,196,164,196,164,196,164,196,165,196,164,196,164,198,165,197,165,198,164,198,164,199,165,199,165,199,165,199,165,199,165,199,165,199,165,199,165,197,165,198,165,198,165,198,166,197,166,198,166,198,166,198,166,198,166,197,166,197,166
105,216,161,214,160,214,160,213,160,214,160,214,160,214,161,214,160,215,160,215,160,214,159,213,158,213,157,213,156,212,156,212,156,212,156,212,157,212,157,212,156,213,157,213,157,214,157,214,157,214,157,214,157,214,157,214,157,214,157,214,157,214,157,214,157,213,157,213,157,213,158,214,158,213,158,214,158,214,158,214,158,214,158,213,158,213,158
66,238,160,236,160,236,159,236,159,236,159,236,159,236,160,236,159,237,159,237,159,236,158,235,157,235,156,234,155,234,155,234,155,234,155,234,156,234,156,234,155,235,156,235,156,236,156,236,156,236,156,236,156,236,157,236,156,236,157,236,156,236,157,236,156,235,157,235,157,236,157,236,157,235,157,236,157,236,157,236,157,236,157,235,157,235,157
107,264,161,263,161,262,161,262,160,263,161,263,161,263,161,263,161,263,160,263,161,262,159,262,159,261,157,261,156,260,156,260,156,260,156,261,157,261,157,261,157,262,157,261,157,262,157,262,157,262,157,263,158,262,158,262,158,262,158,262,158,262,158,262,158,262,158,262,158,262,158,262,158,262,159,262,159,262,158,262,158,262,158,261,158,262,159
276,389,175,389,174,389,175,389,174,389,174,388,174,388,174,388,175,388,175,389,175,388,174,388,173,387,172,387,172,387,171,387,171,387,171,387,171,387,171,387,171,388,172,388,171,388,171,388,171,389,171,389,172,388,172,388,172,389,172,389,172,389,172,389,172,388,172,388,172,388,172,388,173,389,173,389,173,389,173,388,173,388,173,388,172,388,172
283,379,166,379,165,379,165,379,165,379,165,378,165,378,165,378,165,379,166,379,166,378,165,378,164,377,163,377,162,377,162,377,161,377,161,377,161,378,161,378,162,378,162,378,162,378,162,379,162,379,162,379,162,379,162,379,162,379,162,379,162,379,162,379,162,378,162,378,163,378,163,378,163,379,163,379,164,379,163,379,163,378,163,378,162,378,162
282,364,163,365,161,364,161,364,161,364,161,364,161,364,161,364,161,364,162,365,162,363,161,364,160,362,159,362,158,362,157,362,157,362,157,362,157,363,157,363,158,364,158,363,158,364,158,364,158,364,158,364,158,364,158,364,158,364,159,364,158,364,158,364,159,364,158,364,159,364,159,364,159,364,160,364,160,364,159,364,159,363,159,363,159,363,159
295,344,164,344,163,344,163,344,163,344,163,344,163,344,163,344,163,344,163,344,164,343,162,343,162,342,160,342,159,342,159,342,159,342,159,342,159,343,159,343,159,343,160,343,160,343,160,344,160,344,160,344,160,344,160,344,160,344,160,344,160,344,160,344,160,344,160,343,160,344,161,343,161,344,161,343,161,344,161,344,161,343,161,343,160,343,161
300,394,172,394,170,393,171,393,170,394,171,393,170,393,171,393,171,393,172,393,172,393,171,393,170,391,169,392,168,392,168,392,168,392,168,392,168,392,168,392,168,393,168,393,168,393,168,393,168,394,168,394,168,393,168,393,168,394,168,393,168,394,168,393,168,393,168,393,169,393,169,393,169,394,170,394,170,393,170,393,170,393,169,393,168,393,168
293,384,160,384,158,384,159,384,158,384,158,383,158,383,158,383,159,384,159,384,159,383,159,383,157,382,156,382,155,382,155,382,155,382,155,382,155,382,155,382,155,383,155,383,155,383,155,384,155,384,155,384,155,384,156,383,156,384,156,384,155,384,156,384,156,383,156,383,156,383,156,383,157,384,157,383,157,384,157,383,157,383,156,383,156,383,155
334,368,154,368,153,367,153,367,152,367,152,367,152,367,152,367,153,367,153,368,153,366,152,367,151,365,150,365,149,365,149,365,149,365,149,365,149,366,149,366,149,367,149,367,149,367,149,367,149,368,149,368,149,367,150,367,150,367,150,367,150,367,150,367,150,367,150,366,150,367,150,367,151,367,151,367,151,367,151,367,151,366,150,366,150,366,150
296,346,155,346,154,345,154,345,154,346,154,345,154,345,154,345,154,345,154,346,155,344,154,345,153,343,151,343,150,343,150,343,150,343,150,343,150,344,150,344,150,344,151,344,150,345,151,345,151,345,151,345,151,345,151,345,151,345,151,345,151,345,151,345,151,345,151,345,151,345,151,345,152,345,152,345,152,345,152,345,152,344,151,344,151,344,151
336,320,158,320,158,319,158,319,158,320,158,319,158,319,158,319,158,319,158,320,158,318,157,319,156,317,155,317,154,317,153,317,153,317,154,317,154,318,154,318,154,318,154,318,154,319,154,319,154,319,155,319,155,319,155,319,155,319,155,319,155,319,155,319,155,319,155,318,155,319,155,319,156,319,156,319,156,319,156,319,156,318,155,318,155,318,155
