Landmark,Coordinate 1,Coordinate 2,Coordinate 3,Coordinate 4,Coordinate 5,Coordinate 6,Coordinate 7,Coordinate 8,Coordinate 9,Coordinate 10,Coordinate 11,Coordinate 12,Coordinate 13,Coordinate 14,Coordinate 15,Coordinate 16,Coordinate 17,Coordinate 18,Coordinate 19,Coordinate 20,Coordinate 21,Coordinate 22,Coordinate 23,Coordinate 24,Coordinate 25,Coordinate 26,Coordinate 27,Coordinate 28,Coordinate 29,Coordinate 30,Coordinate 31,Coordinate 32,Coordinate 33,Coordinate 34,Coordinate 35,Coordinate 36,Coordinate 37,Coordinate 38,Coordinate 39,Coordinate 40,Coordinate 41,Coordinate 42,Coordinate 43,Coordinate 44,Coordinate 45,Coordinate 46,Coordinate 47,Coordinate 48,Coordinate 49,Coordinate 50,Coordinate 51,Coordinate 52,Coordinate 53,Coordinate 54,Coordinate 55,Coordinate 56,Coordinate 57,Coordinate 58,Coordinate 59,Coordinate 60,Coordinate 61,Coordinate 62,Coordinate 63,Coordinate 64,Coordinate 65,Coordinate 66,Coordinate 67,Coordinate 68,Coordinate 69,Coordinate 70,Coordinate 71,Coordinate 72,Coordinate 73,Coordinate 74,Coordinate 75,Coordinate 76,Coordinate 77,Coordinate 78,Coordinate 79,Coordinate 80,Coordinate 81,Coordinate 82,Coordinate 83,Coordinate 84,Coordinate 85,Coordinate 86,Coordinate 87,Coordinate 88,Coordinate 89,Coordinate 90,Coordinate 91,Coordinate 92,Coordinate 93,Coordinate 94,Coordinate 95,Coordinate 96,Coordinate 97,Coordinate 98,Coordinate 99,Coordinate 100,Coordinate 101,Coordinate 102,Coordinate 103,Coordinate 104,Coordinate 105,Coordinate 106,Coordinate 107,Coordinate 108,Coordinate 109,Coordinate 110,Coordinate 111,Coordinate 112,Coordinate 113,Coordinate 114,Coordinate 115,Coordinate 116,Coordinate 117,Coordinate 118,Coordinate 119,Coordinate 120,Coordinate 121,Coordinate 122,Coordinate 123,Coordinate 124,Coordinate 125,Coordinate 126,Coordinate 127,Coordinate 128
4,319,251,317,249,317,248,317,249,317,248,317,248,317,248,317,248,317,248,317,248,318,248,318,248,318,248,318,247,318,247,319,247,318,247,319,247,318,247,318,247,318,247,318,246,318,247,319,247,317,247,318,247,318,247,318,247,318,248,317,248,318,248,318,248,318,247,318,248,319,248,318,248,319,248,319,248,319,247,319,247,319,246,319,246,319,246,319,247,319,247,320,247,320,248
61,275,331,276,330,276,330,276,330,276,330,276,330,277,331,276,331,277,330,277,331,276,330,277,330,276,330,277,330,276,330,277,330,277,330,277,330,276,330,276,330,276,331,276,331,276,331,277,331,275,330,276,330,275,330,273,330,273,330,273,330,273,330,273,330,273,330,273,330,275,331,275,331,276,332,276,332,277,331,276,331,276,330,276,330,276,330,277,330,277,328,279,328,277,328
146,280,337,280,337,280,338,281,337,280,338,281,338,281,338,281,339,281,338,281,338,281,337,281,337,281,338,281,338,281,338,281,337,281,337,281,337,280,339,281,338,280,340,280,340,281,340,281,340,280,338,280,338,279,338,278,338,278,339,278,339,278,339,278,339,278,339,278,339,279,340,279,340,281,340,281,340,281,340,281,339,281,338,281,338,281,337,281,337,282,335,283,335,282,334
91,287,344,287,345,287,345,287,345,287,346,287,346,288,346,288,347,288,345,288,346,287,345,288,345,287,346,288,345,287,346,287,345,288,345,288,345,287,347,287,347,287,349,287,349,287,349,288,349,286,346,287,346,286,347,285,347,285,348,285,348,285,348,285,348,285,348,285,348,286,349,286,350,287,349,287,348,288,348,288,348,288,346,288,347,288,345,288,345,289,342,290,342,289,341
181,297,352,297,353,297,354,297,353,298,354,298,354,298,355,298,355,298,354,298,354,298,353,299,353,298,354,298,354,298,354,298,354,298,353,298,353,297,356,297,355,297,359,297,359,297,359,298,358,297,355,298,355,297,356,296,356,296,357,296,357,296,358,296,358,296,358,296,358,296,359,296,359,298,358,298,357,298,358,298,358,298,355,298,355,299,353,299,353,300,350,300,350,300,348
84,312,357,311,358,311,359,311,358,312,359,312,360,312,360,312,360,312,359,312,359,312,359,313,358,312,359,312,359,312,360,312,359,312,358,312,359,311,362,312,361,312,365,311,365,311,365,313,364,311,360,312,361,311,362,310,361,310,363,310,363,311,364,311,364,310,364,310,364,311,365,311,366,312,363,312,363,313,363,313,363,313,361,313,361,313,358,313,358,314,355,314,355,314,353
17,328,357,328,358,328,359,328,359,329,359,329,360,329,360,329,361,329,359,329,360,329,359,329,359,329,360,329,360,329,360,329,360,329,359,329,359,329,363,328,362,329,365,329,366,329,366,330,365,328,361,329,362,328,363,328,362,328,364,328,364,328,364,328,364,328,365,328,365,329,366,329,366,329,364,329,364,330,364,330,364,330,361,330,361,330,358,330,358,330,355,331,356,330,353
314,345,354,344,355,344,355,344,355,345,356,345,356,346,356,346,357,345,355,346,356,346,355,346,355,346,356,346,356,345,356,345,356,345,355,345,356,346,359,345,358,346,361,346,361,346,362,347,361,344,357,345,358,345,359,345,358,345,359,345,360,346,360,346,360,346,361,346,361,346,362,346,362,346,360,346,360,347,360,347,360,347,357,347,357,347,354,347,355,347,351,347,352,346,350
405,358,346,357,347,357,348,357,347,357,348,358,348,358,348,358,348,358,347,358,348,358,347,359,347,359,348,359,348,358,348,358,348,357,348,358,348,358,351,357,350,359,353,359,353,358,353,359,352,357,349,358,350,358,351,358,350,358,351,358,351,359,352,359,352,359,352,359,352,359,353,359,353,359,352,358,351,360,351,360,351,359,349,360,349,359,347,359,347,359,344,359,344,359,342
321,366,336,365,337,365,338,365,337,366,337,366,338,366,338,367,338,366,337,366,337,367,337,367,337,367,338,367,338,366,338,366,338,366,338,366,338,367,340,366,339,367,341,367,341,367,342,367,341,366,339,367,339,367,340,367,339,367,340,367,340,368,340,368,340,367,340,367,340,367,341,367,342,367,341,366,341,368,340,368,340,368,338,368,338,368,337,368,337,368,334,367,334,368,333
375,371,328,370,329,370,329,370,329,371,329,371,328,371,329,371,329,371,328,371,328,371,328,372,328,372,329,372,329,371,329,371,329,370,329,370,329,371,330,370,330,371,331,371,331,371,332,372,331,371,330,371,330,371,330,372,329,372,330,372,330,373,330,372,330,372,330,372,330,372,331,371,331,371,331,371,331,372,331,372,330,373,329,373,329,373,328,373,328,373,326,372,326,373,325
291,374,321,373,320,373,320,372,320,374,320,374,320,374,320,374,320,373,320,374,320,374,320,375,320,375,320,375,321,374,321,374,321,373,321,373,321,374,321,373,321,374,321,374,322,374,322,374,322,374,322,374,321,374,321,375,320,375,320,376,320,376,320,376,320,375,320,375,320,374,321,374,321,374,322,373,322,375,321,375,321,375,320,376,320,376,320,376,320,376,318,375,318,377,318
61,275,331,276,330,276,330,276,330,276,330,276,330,277,331,276,331,277,330,277,331,276,330,277,330,276,330,277,330,276,330,277,330,277,330,277,330,276,330,276,330,276,331,276,331,276,331,277,331,275,330,276,330,275,330,273,330,273,330,273,330,273,330,273,330,273,330,273,330,275,331,275,331,276,332,276,332,277,331,276,331,276,330,276,330,276,330,277,330,277,328,279,328,277,328
185,278,323,279,323,279,322,279,323,279,323,279,323,280,323,279,323,280,323,280,323,279,323,280,322,279,322,280,322,279,322,280,322,280,322,280,322,279,322,279,322,279,322,279,322,279,323,280,323,278,323,279,322,278,322,277,322,276,322,277,322,277,322,277,322,276,322,277,322,278,323,278,322,279,323,279,324,280,323,279,322,280,322,279,322,280,322,280,322,280,321,282,321,280,321
