Landmark,Coordinate 1,Coordinate 2,Coordinate 3,Coordinate 4,Coordinate 5,Coordinate 6,Coordinate 7,Coordinate 8,Coordinate 9,Coordinate 10,Coordinate 11,Coordinate 12,Coordinate 13,Coordinate 14,Coordinate 15,Coordinate 16,Coordinate 17,Coordinate 18,Coordinate 19,Coordinate 20,Coordinate 21,Coordinate 22,Coordinate 23,Coordinate 24,Coordinate 25,Coordinate 26,Coordinate 27,Coordinate 28,Coordinate 29,Coordinate 30,Coordinate 31,Coordinate 32,Coordinate 33,Coordinate 34,Coordinate 35,Coordinate 36,Coordinate 37,Coordinate 38,Coordinate 39,Coordinate 40,Coordinate 41,Coordinate 42,Coordinate 43,Coordinate 44,Coordinate 45,Coordinate 46,Coordinate 47,Coordinate 48,Coordinate 49,Coordinate 50,Coordinate 51,Coordinate 52,Coordinate 53,Coordinate 54,Coordinate 55,Coordinate 56,Coordinate 57,Coordinate 58,Coordinate 59,Coordinate 60,Coordinate 61,Coordinate 62,Coordinate 63,Coordinate 64,Coordinate 65,Coordinate 66,Coordinate 67,Coordinate 68,Coordinate 69,Coordinate 70,Coordinate 71,Coordinate 72,Coordinate 73,Coordinate 74,Coordinate 75,Coordinate 76,Coordinate 77,Coordinate 78,Coordinate 79,Coordinate 80,Coordinate 81,Coordinate 82,Coordinate 83,Coordinate 84,Coordinate 85,Coordinate 86,Coordinate 87,Coordinate 88,Coordinate 89,Coordinate 90,Coordinate 91,Coordinate 92,Coordinate 93,Coordinate 94,Coordinate 95,Coordinate 96,Coordinate 97,Coordinate 98,Coordinate 99,Coordinate 100,Coordinate 101,Coordinate 102,Coordinate 103,Coordinate 104,Coordinate 105,Coordinate 106,Coordinate 107,Coordinate 108,Coordinate 109,Coordinate 110,Coordinate 111,Coordinate 112,Coordinate 113,Coordinate 114,Coordinate 115,Coordinate 116,Coordinate 117,Coordinate 118,Coordinate 119,Coordinate 120,Coordinate 121,Coordinate 122,Coordinate 123,Coordinate 124,Coordinate 125,Coordinate 126,Coordinate 127,Coordinate 128,Coordinate 129,Coordinate 130,Coordinate 131,Coordinate 132,Coordinate 133,Coordinate 134,Coordinate 135,Coordinate 136,Coordinate 137,Coordinate 138,Coordinate 139,Coordinate 140,Coordinate 141,Coordinate 142,Coordinate 143,Coordinate 144
375,474,328,474,328,474,328,475,328,475,328,474,328,474,327,474,328,474,327,473,328,473,328,474,328,473,328,473,328,473,327,473,328,474,328,474,328,474,328,473,328,473,328,473,328,473,328,472,329,474,329,474,329,474,331,474,331,473,328,473,331,473,328,473,330,474,331,474,331,472,333,472,333,472,332,472,333,472,332,471,332,473,329,474,329,475,328,475,328,475,325,475,326,475,326,475,326,475,325,475,325,474,325,475,324,473,323,474,323,473,322,473,321,472,322,472,323,472,322,473,323,472,323,472,323,472,323,472,323,472,323,472,323,472,323,472,323,473,323,472,323,472,323,472,323,471,323,472,322,471,324,471,324
291,478,321,478,321,478,321,479,321,479,321,479,321,478,320,478,321,478,320,477,321,478,321,478,321,477,321,477,321,478,320,477,320,478,320,478,320,477,320,477,320,477,320,477,321,477,320,476,321,477,320,477,320,477,321,477,322,476,318,476,321,477,317,476,320,477,319,477,319,475,321,475,321,475,320,475,321,475,320,474,321,477,318,477,317,479,316,479,316,479,314,479,314,479,314,479,314,479,313,479,314,478,314,479,313,477,313,478,312,477,313,477,312,476,313,476,314,476,314,477,314,476,315,476,315,476,315,476,315,476,315,476,315,476,315,476,315,478,315,477,315,476,315,476,315,476,315,476,314,476,316,476,316
61,371,325,370,324,370,324,371,324,370,324,370,324,371,324,371,324,371,323,370,323,371,323,371,324,371,324,371,323,371,323,371,323,371,323,371,323,371,323,371,323,371,323,371,323,371,323,371,324,371,325,371,325,371,326,372,328,373,324,372,326,372,322,371,324,372,324,371,325,371,326,371,326,370,325,370,325,370,324,371,325,369,322,370,322,368,321,367,320,367,319,367,319,367,319,367,319,367,318,367,319,368,319,367,319,367,318,367,317,367,317,367,315,367,316,367,316,367,317,366,317,366,317,366,317,365,317,365,317,365,317,365,317,365,317,366,318,365,318,366,318,367,318,366,318,366,318,366,318,366,318,366,319
185,376,319,374,318,375,319,375,319,375,319,375,319,376,318,376,319,376,318,375,318,376,318,376,318,376,318,375,318,376,318,375,317,375,317,375,318,375,318,376,317,375,318,376,318,375,318,375,318,375,318,375,319,376,318,377,320,378,316,377,318,377,314,376,316,377,315,376,315,376,316,376,316,375,315,375,316,375,315,376,316,374,314,375,313,373,312,373,312,372,311,372,311,372,311,372,311,372,311,372,311,372,311,372,311,372,310,372,309,372,310,372,309,372,310,371,310,371,311,371,311,370,311,370,311,370,311,369,312,370,312,370,312,370,312,370,312,369,312,370,312,371,312,370,312,371,312,370,312,370,313,371,313
40,385,314,383,314,384,314,384,314,384,314,384,314,384,314,384,314,385,313,384,313,384,314,385,314,385,314,384,313,384,313,384,313,384,313,384,313,384,313,384,313,384,313,384,313,384,313,384,313,384,313,384,313,384,312,386,314,386,310,385,312,385,308,384,310,385,309,384,309,384,309,384,310,383,309,383,309,383,309,384,309,383,308,383,307,382,306,381,306,381,306,381,306,381,306,381,306,381,305,381,306,381,305,381,305,381,305,380,304,381,305,381,304,381,305,380,305,380,306,380,306,379,307,379,307,379,307,379,307,379,307,379,307,379,307,379,308,378,308,379,307,380,307,379,307,379,307,379,307,379,308,379,308
39,396,308,395,308,395,309,395,309,395,309,395,309,396,309,395,309,396,308,395,308,395,308,395,308,396,308,395,308,395,308,395,308,395,307,395,307,395,308,395,307,395,308,395,308,395,308,395,308,395,307,395,307,395,306,396,308,396,303,396,305,396,302,395,303,395,302,395,302,395,303,394,303,394,302,394,302,394,302,394,303,394,302,394,300,393,300,392,300,393,300,393,300,393,300,392,300,393,299,393,300,392,299,392,299,392,299,392,298,392,299,392,298,392,299,392,299,392,301,391,301,391,302,391,302,390,302,390,302,390,302,390,302,390,302,390,302,390,302,391,301,391,302,390,302,391,302,390,301,390,303,391,303
37,413,303,412,304,413,305,413,305,413,304,413,305,413,304,413,304,413,304,412,303,413,304,413,304,413,304,412,303,412,303,412,303,413,303,413,303,413,303,413,303,413,304,413,304,413,304,412,303,413,302,413,302,413,300,414,302,414,298,413,299,413,296,412,298,413,296,413,296,412,297,412,297,411,297,411,297,411,296,412,297,411,297,412,294,411,295,411,294,411,295,411,295,411,295,411,295,411,294,411,295,410,294,410,294,410,294,410,293,410,295,410,293,410,294,410,294,410,296,409,296,409,298,409,297,408,298,408,298,408,298,408,298,408,298,408,298,408,298,409,297,409,297,409,297,409,297,409,297,408,298,409,298
0,430,304,429,305,429,306,430,306,429,306,429,306,430,306,429,306,430,305,429,305,429,305,429,305,430,305,429,305,429,305,429,305,429,305,429,305,429,305,429,305,429,305,429,305,430,305,429,305,430,303,430,304,430,301,431,303,431,298,430,300,430,297,429,299,430,297,430,297,429,298,429,298,429,298,428,298,428,297,428,298,429,298,430,295,429,296,429,296,429,296,429,296,429,296,429,296,429,295,429,296,428,295,428,295,427,295,428,294,427,296,427,294,427,296,427,296,427,298,426,298,426,299,426,299,425,300,425,300,425,300,426,300,426,299,426,300,426,299,426,298,426,299,426,299,426,298,426,298,426,300,426,300
267,446,302,445,303,445,304,445,304,445,303,445,304,445,303,445,303,445,302,444,302,445,303,445,303,445,303,444,302,445,302,444,302,445,302,445,302,445,302,445,302,445,303,445,303,445,303,444,302,446,300,446,301,446,298,446,300,446,296,445,298,446,295,445,296,446,295,446,294,445,295,445,296,445,295,444,296,444,295,444,296,445,295,446,293,446,293,446,293,446,293,446,293,446,293,446,293,446,293,446,293,445,292,445,292,444,293,444,291,443,293,443,292,443,293,443,293,443,295,443,296,442,297,442,297,442,297,442,297,442,297,442,297,442,297,442,297,443,297,443,296,442,296,442,296,442,296,442,296,442,298,442,297
269,461,305,460,306,460,307,461,307,460,307,460,307,460,306,460,307,460,306,460,306,460,306,460,306,460,306,459,306,460,306,460,306,460,305,460,305,460,306,460,305,460,306,460,306,460,306,459,306,461,304,461,304,461,302,461,304,461,300,460,302,461,298,460,300,461,299,461,298,460,299,460,300,460,299,459,300,459,299,459,300,460,299,461,296,462,297,462,297,462,296,462,296,461,297,461,297,462,296,461,297,461,296,461,295,460,296,460,295,459,297,459,295,459,297,458,297,458,299,458,299,458,300,458,300,458,301,457,301,458,301,458,301,458,301,458,301,459,300,459,299,458,300,458,300,458,300,458,299,458,301,458,301
270,469,311,469,311,469,312,469,312,469,311,469,312,469,311,468,312,469,311,468,311,468,311,468,311,468,311,468,311,468,310,468,311,469,310,469,310,468,311,468,310,468,311,468,311,468,311,468,311,469,309,469,310,469,308,469,309,469,305,468,308,469,304,468,306,468,305,469,304,467,306,467,306,467,305,467,306,467,305,466,306,468,304,469,303,470,302,470,302,470,301,470,302,470,302,470,302,470,301,470,302,469,301,469,301,468,301,469,300,468,302,467,301,467,302,467,303,467,304,467,304,467,305,467,305,466,305,466,306,467,306,467,306,467,306,467,306,468,305,468,305,467,305,467,305,466,305,467,304,466,306,466,306
409,475,315,475,316,475,316,476,316,476,315,475,316,475,315,475,316,475,315,474,315,475,315,475,315,474,315,474,315,474,315,474,315,475,315,475,315,474,315,474,315,474,315,474,315,474,315,473,315,475,314,475,314,474,313,474,314,474,311,473,313,474,310,473,312,474,310,474,310,472,312,472,312,472,311,472,312,472,311,471,312,474,310,474,308,475,308,476,308,476,306,476,307,476,307,476,307,476,306,476,307,475,306,475,306,474,306,475,305,474,307,474,305,473,307,473,307,473,308,474,308,473,309,473,309,473,310,473,310,473,310,473,310,473,310,473,310,475,310,474,309,473,309,473,309,473,309,473,309,473,310,473,310
291,478,321,478,321,478,321,479,321,479,321,479,321,478,320,478,321,478,320,477,320,478,321,478,321,477,320,477,321,478,320,477,320,478,320,478,320,478,320,477,320,477,320,477,321,477,320,476,321,477,320,477,321,477,321,477,322,476,318,476,321,477,317,476,320,477,319,477,319,475,321,475,321,475,320,475,320,475,320,474,321,477,318,477,317,479,316,479,316,479,314,479,314,479,314,479,314,479,313,479,314,478,314,478,313,477,313,478,312,477,313,477,312,476,313,476,314,476,314,477,314,476,315,476,315,476,315,476,315,476,315,476,315,476,315,476,315,478,315,477,315,476,315,476,315,476,315,476,314,476,316,476,316
78,379,324,378,323,378,323,378,323,378,323,378,323,379,323,379,323,379,322,378,322,379,322,379,322,379,323,379,322,379,322,378,322,379,322,379,322,379,322,379,322,379,322,379,322,378,322,379,323,379,324,379,324,380,325,381,327,381,323,380,325,381,321,380,323,381,323,380,324,380,325,379,325,379,324,379,324,378,323,379,324,377,322,379,321,377,320,376,320,376,318,376,319,376,318,375,318,376,318,376,319,376,318,376,318,376,317,375,316,376,316,376,315,375,315,375,315,375,316,374,316,374,316,374,316,373,316,373,316,373,316,373,316,373,316,374,317,373,317,374,317,375,317,374,317,374,317,374,317,374,317,374,318
95,387,327,385,327,386,327,386,327,386,327,386,327,386,327,386,326,386,326,386,326,386,326,386,326,386,327,386,326,386,326,386,326,386,327,386,327,386,327,386,327,386,327,386,327,386,327,386,328,386,330,386,330,387,333,388,334,389,331,388,333,388,330,387,332,388,334,388,335,387,336,387,336,386,335,386,335,386,334,387,334,385,331,386,331,385,330,384,330,384,328,384,328,384,328,383,328,384,327,384,327,384,327,384,327,383,325,383,324,383,322,383,322,383,322,382,322,382,321,382,322,381,322,381,322,381,322,380,322,381,322,381,322,381,321,381,322,381,322,382,322,382,321,381,322,382,322,382,322,381,322,382,323
88,393,329,391,329,392,329,392,329,392,329,392,329,393,329,392,328,393,328,392,328,393,328,393,328,393,329,392,328,392,329,392,329,392,329,393,329,393,329,393,330,393,329,393,329,392,329,392,330,393,333,393,332,394,337,394,338,395,335,394,337,394,334,393,336,394,339,394,340,393,342,393,342,392,341,392,341,392,340,392,340,391,337,392,336,391,335,391,336,391,333,391,333,391,333,390,333,390,332,391,332,390,332,390,332,390,329,390,328,390,325,390,325,389,325,389,325,389,324,388,325,388,325,388,325,387,325,387,325,387,324,387,324,388,324,388,324,387,325,388,324,389,324,388,325,388,325,388,324,388,325,388,325
178,403,331,402,331,402,331,403,331,402,331,402,330,403,330,403,330,403,330,402,330,403,330,403,330,403,331,402,330,402,331,402,331,402,331,402,331,403,332,403,332,403,331,402,331,402,332,402,332,403,335,403,336,403,341,404,341,405,339,403,341,404,338,403,341,404,345,403,346,403,347,402,347,402,347,402,346,402,345,402,345,401,341,403,341,401,341,401,341,401,338,401,338,401,337,401,337,401,336,401,336,400,336,400,336,400,332,400,332,400,328,400,329,399,328,399,328,399,327,398,328,398,327,398,327,397,328,397,327,398,327,398,327,398,326,398,326,398,327,398,326,399,326,398,327,398,327,398,327,398,327,398,328
87,415,332,414,332,414,332,415,332,415,332,415,332,415,332,415,331,415,331,414,331,415,331,415,332,415,332,414,332,414,332,414,332,415,333,415,333,415,333,414,334,414,333,415,333,415,333,414,334,415,337,415,337,415,343,416,344,416,341,415,344,416,341,414,344,415,348,415,349,414,351,414,351,414,350,413,350,413,349,413,349,413,345,414,344,414,344,413,344,413,341,413,341,413,341,413,341,413,339,413,339,413,339,413,339,412,335,412,335,412,330,412,331,412,331,411,330,411,329,411,330,411,329,410,330,410,330,410,329,410,329,410,329,410,328,410,328,410,329,411,328,411,327,411,329,411,329,411,328,410,329,410,329
14,429,333,428,332,428,333,429,333,429,333,429,332,429,332,428,332,429,331,428,332,428,331,428,332,428,333,428,332,428,333,428,333,428,333,428,334,428,334,428,334,428,334,428,334,429,333,428,334,429,337,429,338,429,344,430,344,430,342,429,344,430,341,429,345,430,349,430,350,429,352,428,352,428,351,428,351,428,350,428,350,428,346,429,345,429,345,429,345,428,342,428,342,428,341,428,341,428,340,428,340,428,340,428,340,427,336,427,336,426,331,427,332,426,331,426,331,426,329,426,331,425,330,425,330,424,330,424,330,425,330,425,330,425,329,425,329,425,329,425,328,425,328,425,330,425,329,425,329,425,329,425,330
317,442,331,441,331,441,331,442,331,441,331,441,331,442,331,441,330,441,330,440,330,441,330,441,331,441,331,440,331,441,331,441,331,441,332,441,332,441,333,441,333,441,332,441,332,441,332,441,333,442,336,442,336,442,342,443,342,443,340,442,342,442,339,442,343,443,347,443,348,442,350,442,349,441,349,441,349,441,347,441,348,441,343,442,343,442,342,443,343,442,339,442,340,442,339,442,339,442,338,442,338,441,338,441,337,440,334,441,334,439,329,440,330,439,330,439,330,439,328,439,329,438,329,438,329,438,329,438,329,438,328,438,328,438,327,438,327,438,328,439,327,438,327,438,328,438,328,438,327,438,328,438,329
402,452,329,451,329,452,329,452,329,452,329,452,329,452,329,451,328,452,328,451,328,451,328,451,329,451,329,451,329,451,329,451,329,451,330,451,330,451,330,451,330,451,330,451,330,451,330,450,331,452,333,452,333,452,338,452,338,452,336,451,339,452,335,451,339,452,342,453,343,451,345,451,345,451,344,451,344,450,343,450,343,451,339,452,338,453,338,453,338,452,335,452,336,452,335,452,335,452,334,452,334,452,334,452,333,451,330,451,330,450,326,450,327,450,327,449,327,449,325,449,327,449,326,449,326,448,326,448,326,449,326,449,326,449,325,449,325,450,326,449,325,449,324,449,326,448,325,449,325,448,326,448,326
318,460,327,459,327,460,327,460,327,460,327,460,327,460,326,459,326,460,326,459,326,459,326,459,327,459,327,459,327,459,327,459,327,459,327,459,327,459,327,459,327,459,327,459,327,459,327,458,328,459,329,459,330,459,333,459,334,459,331,458,334,459,331,458,334,459,336,459,337,458,339,458,338,458,338,457,338,457,337,457,337,458,333,459,333,460,332,460,332,460,330,460,330,460,330,460,330,460,329,460,328,459,329,459,328,458,326,459,325,458,323,458,323,458,323,457,323,457,322,458,323,457,323,457,323,457,323,457,323,457,323,457,323,457,322,457,322,458,323,458,322,457,322,457,323,457,323,457,322,457,323,457,323
324,464,325,464,325,464,325,465,325,465,324,465,324,465,324,464,324,464,324,464,324,464,324,464,324,464,324,463,324,464,324,463,324,464,324,464,325,464,325,463,325,463,325,463,325,463,325,462,325,463,326,463,326,463,329,463,329,463,327,462,329,463,326,462,329,463,330,463,331,461,333,461,332,461,332,461,332,461,331,460,331,463,328,463,327,464,327,465,327,465,324,465,325,464,324,464,324,464,323,464,324,463,324,464,323,463,321,464,321,463,320,462,319,462,320,462,320,462,319,463,320,462,320,462,320,462,320,462,320,462,320,462,320,462,320,462,320,463,320,462,320,462,320,462,320,461,320,462,319,461,321,461,321
308,470,320,470,320,470,320,471,320,471,320,471,320,470,320,470,320,470,319,469,320,470,320,470,320,469,320,469,320,470,319,469,320,470,320,470,319,469,320,469,320,469,320,469,320,469,320,468,320,469,320,469,320,468,321,468,321,468,318,467,321,468,317,467,319,468,319,468,319,466,321,466,321,467,320,466,320,466,320,465,320,468,318,469,317,470,316,470,316,470,314,470,315,470,315,470,314,470,314,470,314,469,314,470,314,469,313,470,312,469,313,468,312,468,313,468,313,468,314,469,314,468,315,468,314,468,315,468,315,468,315,468,315,468,315,468,315,469,315,468,314,468,315,468,315,467,315,468,314,468,315,467,316
78,379,324,378,323,378,323,378,323,378,323,378,323,379,323,379,323,379,322,378,322,379,322,379,322,379,322,379,322,379,322,378,322,379,322,379,322,379,322,379,322,379,322,379,322,378,322,379,323,379,324,379,324,380,325,381,327,381,323,380,325,381,321,380,323,380,323,380,324,380,325,379,325,379,324,379,324,378,323,379,324,377,322,379,321,377,320,376,320,376,318,376,319,376,318,375,318,376,318,376,318,376,318,376,318,376,317,375,316,376,316,376,315,375,315,375,315,375,316,374,316,374,316,374,316,373,316,373,316,373,316,373,316,373,316,373,317,373,317,374,317,375,317,374,317,374,317,374,317,374,317,374,318
191,386,320,385,320,385,320,386,320,385,320,385,320,386,320,386,320,386,319,385,319,386,319,386,319,386,319,386,319,386,319,386,319,386,319,386,319,386,319,386,319,386,319,386,319,386,319,386,319,386,320,386,320,387,319,388,321,388,317,388,319,388,316,387,317,388,316,387,317,387,317,386,318,386,317,386,317,386,316,386,317,385,315,386,314,384,314,383,313,383,312,383,313,383,313,383,312,383,312,383,313,383,312,383,312,383,312,383,311,383,312,383,310,382,311,382,311,382,312,381,312,381,313,381,313,380,313,380,313,381,313,381,313,381,313,381,313,380,314,381,313,382,313,381,313,381,314,381,313,381,314,381,314
80,395,319,393,319,394,320,394,320,394,320,394,320,394,319,394,319,395,319,394,318,394,319,394,319,394,319,394,318,394,318,394,318,394,318,394,318,394,318,394,318,394,318,394,319,394,319,394,319,394,318,394,318,395,317,396,319,396,315,396,317,396,313,395,315,396,314,395,313,395,314,395,315,394,314,394,314,394,313,394,314,393,313,394,311,393,311,392,311,392,310,392,310,392,311,391,310,392,310,392,311,392,310,391,310,391,310,391,309,391,310,391,309,391,310,390,310,390,311,390,311,390,312,389,312,389,312,389,313,389,313,389,313,389,313,389,313,389,313,390,312,390,313,389,312,390,313,389,312,389,313,390,313
81,404,319,403,319,404,319,404,319,404,319,404,319,404,319,404,319,404,318,403,318,404,319,404,318,404,318,404,318,404,318,404,318,404,318,404,318,404,318,404,318,404,318,404,318,404,318,404,318,404,317,404,317,404,316,406,318,406,313,405,315,405,311,404,313,405,312,404,311,404,312,404,312,403,312,403,312,403,311,403,312,402,311,403,309,402,309,402,309,402,309,402,309,402,309,402,309,402,309,402,309,401,309,401,308,401,309,401,308,401,309,401,307,401,309,400,309,400,311,400,311,400,312,399,312,399,312,399,312,399,313,399,313,399,312,399,313,399,313,400,312,400,312,399,312,400,312,400,312,399,313,399,313
