Landmark,Coordinate 1,Coordinate 2,Coordinate 3,Coordinate 4,Coordinate 5,Coordinate 6,Coordinate 7,Coordinate 8,Coordinate 9,Coordinate 10,Coordinate 11,Coordinate 12,Coordinate 13,Coordinate 14,Coordinate 15,Coordinate 16,Coordinate 17,Coordinate 18,Coordinate 19,Coordinate 20,Coordinate 21,Coordinate 22,Coordinate 23,Coordinate 24,Coordinate 25,Coordinate 26,Coordinate 27,Coordinate 28,Coordinate 29,Coordinate 30,Coordinate 31,Coordinate 32,Coordinate 33,Coordinate 34,Coordinate 35,Coordinate 36,Coordinate 37,Coordinate 38,Coordinate 39,Coordinate 40,Coordinate 41,Coordinate 42,Coordinate 43,Coordinate 44,Coordinate 45,Coordinate 46,Coordinate 47,Coordinate 48,Coordinate 49,Coordinate 50,Coordinate 51,Coordinate 52,Coordinate 53,Coordinate 54,Coordinate 55,Coordinate 56,Coordinate 57,Coordinate 58,Coordinate 59,Coordinate 60,Coordinate 61,Coordinate 62,Coordinate 63,Coordinate 64,Coordinate 65,Coordinate 66,Coordinate 67,Coordinate 68,Coordinate 69,Coordinate 70,Coordinate 71,Coordinate 72,Coordinate 73,Coordinate 74,Coordinate 75,Coordinate 76,Coordinate 77,Coordinate 78,Coordinate 79,Coordinate 80,Coordinate 81,Coordinate 82,Coordinate 83,Coordinate 84,Coordinate 85,Coordinate 86,Coordinate 87,Coordinate 88,Coordinate 89,Coordinate 90,Coordinate 91,Coordinate 92,Coordinate 93,Coordinate 94,Coordinate 95,Coordinate 96,Coordinate 97,Coordinate 98,Coordinate 99,Coordinate 100,Coordinate 101,Coordinate 102,Coordinate 103,Coordinate 104,Coordinate 105,Coordinate 106,Coordinate 107,Coordinate 108,Coordinate 109,Coordinate 110,Coordinate 111,Coordinate 112,Coordinate 113,Coordinate 114,Coordinate 115,Coordinate 116,Coordinate 117,Coordinate 118,Coordinate 119,Coordinate 120,Coordinate 121,Coordinate 122,Coordinate 123,Coordinate 124,Coordinate 125,Coordinate 126,Coordinate 127,Coordinate 128
270,420,307,421,306,419,307,419,307,419,306,419,306,420,305,420,305,418,306,419,306,418,307,418,306,418,307,419,307,419,306,419,306,419,306,419,306,419,306,419,306,419,306,420,306,420,304,420,304,421,305,420,305,420,305,420,304,420,303,420,304,420,304,420,304,420,305,420,305,421,304
409,427,311,428,311,425,311,425,312,425,311,425,311,426,310,426,311,424,312,425,312,424,313,424,312,424,312,425,312,425,312,425,311,425,311,425,311,425,311,425,312,426,312,426,312,427,310,427,310,428,310,427,310,427,310,427,309,426,308,427,309,426,309,427,309,427,309,427,309,428,309
291,430,317,431,317,429,317,429,318,429,318,429,318,430,318,430,318,428,319,428,319,427,320,427,320,428,320,428,320,429,319,429,319,429,319,429,319,429,319,429,319,429,319,430,319,431,317,431,317,432,317,431,317,431,316,431,316,430,315,431,315,430,315,431,316,430,315,431,315,432,314
78,338,321,338,320,340,321,340,320,342,322,340,322,339,322,340,322,341,323,342,323,342,324,343,323,340,324,343,324,342,323,342,322,341,323,342,322,341,323,341,323,341,324,341,324,339,322,339,321,338,322,338,321,338,320,338,321,339,319,339,320,338,320,338,320,338,319,338,319,338,319
95,344,326,344,325,346,325,346,325,348,328,346,328,345,329,346,329,347,329,347,330,348,330,349,330,346,331,348,331,348,330,348,330,348,330,348,330,347,330,347,331,348,331,347,330,346,329,346,328,345,328,345,327,345,326,344,326,345,325,345,326,344,325,344,325,344,322,345,324,344,323
88,350,328,350,328,351,327,351,327,353,331,352,331,351,332,351,332,352,332,352,333,353,332,353,333,351,335,353,335,353,334,353,333,352,334,353,333,352,334,352,334,353,334,352,333,351,332,351,331,350,330,350,330,350,328,350,329,350,328,350,329,350,327,350,328,350,324,350,326,350,325
178,358,331,359,330,360,329,359,330,361,334,360,335,359,335,359,335,360,335,360,336,361,335,361,336,359,339,361,339,361,337,361,337,360,337,361,337,360,338,360,338,361,338,361,336,359,335,359,334,359,333,359,333,359,331,358,332,359,330,359,331,358,330,358,330,358,326,359,328,359,326
87,369,332,369,332,370,330,370,331,371,336,370,337,370,337,370,337,370,337,370,338,370,337,371,338,370,342,371,341,371,340,371,339,370,340,370,339,370,341,370,341,371,340,371,338,370,337,370,336,370,335,369,334,369,332,369,333,369,332,369,333,369,331,369,332,369,327,369,329,369,328
14,382,333,382,333,382,330,382,332,384,336,383,337,383,337,383,338,383,337,383,338,383,337,383,338,382,343,384,341,383,341,383,340,383,341,383,340,383,341,383,341,384,340,384,339,383,338,383,336,383,335,382,335,382,333,382,334,382,332,382,333,382,332,382,332,381,327,382,329,382,328
317,395,331,395,331,394,329,394,330,395,334,395,335,395,335,395,336,394,335,395,336,394,335,395,336,395,340,396,339,395,339,395,338,395,338,395,338,395,339,395,339,396,338,396,337,395,336,395,334,396,333,395,333,395,331,395,332,394,330,395,331,394,330,395,330,394,325,395,327,395,326
402,405,328,405,328,404,326,404,328,405,331,404,332,405,332,405,333,404,332,404,333,404,332,404,333,404,337,405,336,404,335,405,335,405,335,405,334,405,335,405,336,405,335,405,333,405,332,405,331,406,330,405,330,405,328,405,329,404,327,405,328,404,327,405,328,404,323,405,325,405,324
318,412,325,413,325,412,324,411,325,412,327,412,328,413,328,412,329,411,328,411,329,411,329,411,329,411,332,412,331,412,330,411,330,412,330,411,330,412,331,412,331,412,330,413,329,413,328,413,327,414,326,413,326,413,325,413,325,412,324,413,325,412,324,413,324,412,320,413,322,413,321
324,417,322,418,322,416,321,416,322,416,324,416,325,417,324,417,325,415,325,415,326,415,326,415,326,415,328,415,327,416,326,416,326,416,326,415,326,416,327,416,327,416,327,417,326,417,324,417,323,418,323,418,323,418,322,418,322,417,321,417,321,417,321,417,321,417,319,418,319,418,319
308,423,317,424,316,421,317,421,317,421,317,421,318,422,317,422,318,420,318,420,319,420,319,419,319,420,320,420,319,421,319,420,318,421,319,420,318,421,318,421,319,421,319,422,318,422,317,423,316,424,317,423,316,423,316,423,316,422,315,423,315,423,315,423,315,423,314,423,314,424,314
78,338,321,338,320,340,321,340,320,342,322,340,322,339,322,340,323,341,323,341,323,342,324,343,323,340,324,343,324,342,323,342,322,341,323,342,322,341,323,341,323,342,324,341,324,339,322,339,321,338,322,338,321,338,321,338,321,339,319,339,320,338,320,338,320,338,319,338,319,338,319
191,344,317,345,316,347,317,346,316,348,317,347,317,346,317,346,317,348,318,348,318,348,319,349,318,347,318,349,319,348,317,348,317,348,317,348,317,348,318,348,318,348,319,348,318,346,317,346,316,345,317,345,317,345,316,344,316,345,315,345,315,345,315,344,316,345,315,345,315,345,315
80,351,316,352,315,354,316,353,315,355,315,354,315,353,315,353,315,354,316,354,316,355,317,356,316,353,316,355,317,354,316,355,315,354,316,355,315,354,316,354,316,355,316,355,316,353,315,353,314,352,315,352,315,352,315,352,314,352,313,352,313,352,313,352,314,352,314,352,314,352,314
81,360,314,360,314,362,315,361,314,363,313,361,313,361,313,361,313,362,314,362,314,362,315,363,314,361,315,363,315,362,314,362,314,362,314,362,314,362,314,362,314,362,314,362,315,361,313,361,313,361,314,360,313,361,313,360,313,360,312,360,312,360,312,360,313,360,313,360,313,360,313
82,370,314,370,313,371,314,371,314,372,312,371,312,370,312,371,312,371,313,371,313,371,314,372,313,370,314,372,314,371,313,371,313,371,313,371,313,371,313,371,313,372,313,372,313,371,312,371,312,371,313,370,313,370,312,370,312,370,311,370,311,370,311,370,312,370,313,370,312,370,313
13,381,314,382,313,382,314,381,314,383,312,382,312,382,311,382,312,382,312,382,312,382,314,382,313,381,313,382,313,382,313,382,312,382,313,382,313,382,313,382,313,382,313,383,313,382,311,382,311,382,312,382,312,382,312,381,312,381,310,381,311,381,311,381,311,381,312,382,312,382,313
312,392,313,393,312,392,313,392,313,393,311,392,311,392,311,392,311,392,312,392,311,392,313,392,312,391,313,392,312,392,312,392,312,392,312,392,312,392,312,392,312,393,312,393,312,393,310,393,310,393,311,392,311,393,311,392,311,392,309,392,310,392,310,392,311,392,311,393,311,393,312
311,402,313,403,312,401,313,401,313,402,311,401,311,402,311,402,311,400,312,401,312,400,313,400,312,400,313,401,313,401,312,401,312,401,312,401,312,401,312,401,312,401,312,402,312,402,310,402,310,403,311,402,311,402,311,402,311,401,309,402,310,401,310,402,310,402,311,402,311,403,311
310,410,313,411,312,409,313,408,313,409,312,408,312,409,311,409,312,408,313,408,313,407,314,407,313,407,313,408,313,408,313,408,312,408,313,408,313,408,312,408,313,409,313,409,313,409,311,410,311,410,312,410,312,410,311,410,311,409,310,410,310,409,310,410,311,410,311,410,311,411,311
415,416,314,417,313,415,314,415,314,415,313,414,314,416,313,415,313,414,314,414,314,413,315,413,315,414,315,414,315,414,314,414,314,415,314,414,314,414,314,414,314,415,315,415,314,416,313,416,312,417,313,416,313,417,312,417,312,416,311,416,311,416,311,417,312,416,312,417,312,418,311
308,423,317,424,316,421,317,421,317,421,317,421,318,422,317,422,318,420,319,420,319,419,319,419,319,420,320,420,319,420,319,421,318,421,319,420,318,421,319,421,319,421,319,422,318,422,317,423,316,424,317,423,316,423,316,423,316,422,315,423,315,422,315,423,315,423,314,423,314,424,314
46,277,177,279,178,278,177,279,178,277,177,278,177,277,176,277,176,277,176,276,176,276,175,276,176,276,175,276,175,275,175,275,175,275,175,275,175,275,175,275,175,275,175,275,175,276,175,277,175,276,175,276,175,276,175,276,175,276,175,276,175,276,176,276,176,276,176,276,176,275,176
53,286,167,288,168,287,167,288,168,286,167,287,167,286,166,286,166,285,165,285,165,284,165,284,165,284,165,284,165,284,164,284,165,284,164,284,164,284,164,284,164,284,164,284,165,284,164,285,165,285,164,285,164,285,165,285,165,285,165,285,165,285,165,285,165,284,166,284,166,284,165
52,300,162,302,163,301,162,302,162,300,161,301,161,300,160,300,160,299,159,299,160,298,160,298,160,298,159,298,159,298,159,298,159,298,159,298,159,298,159,298,159,298,159,298,159,298,159,299,159,299,159,299,159,299,159,299,159,299,159,299,159,299,160,299,160,298,160,298,160,298,160
65,321,162,323,162,321,162,322,162,320,161,321,161,320,160,320,160,319,159,319,160,319,159,319,159,319,159,319,159,319,159,319,159,319,159,318,159,318,159,319,159,318,159,318,159,319,159,320,159,319,159,319,159,319,159,319,159,319,159,319,159,319,159,319,159,319,160,319,160,318,159
55,350,169,351,170,350,169,351,169,350,168,350,168,350,168,349,168,349,167,349,167,348,167,349,167,348,167,349,167,349,167,349,167,348,167,348,167,348,167,348,167,348,167,348,167,348,166,349,166,349,166,348,166,349,166,348,166,348,166,348,166,348,166,348,166,348,167,348,167,347,166
70,271,173,274,174,272,173,273,174,272,173,272,173,271,173,272,173,271,172,271,172,270,172,270,172,270,171,270,171,270,171,270,171,270,171,270,171,270,171,270,171,269,171,270,171,270,171,271,171,271,171,271,171,271,171,271,172,270,172,271,172,270,172,271,172,270,172,270,172,269,172
63,280,160,282,161,281,160,281,161,280,160,281,160,280,159,280,159,279,158,279,158,278,158,278,158,278,158,278,158,278,157,278,158,278,157,278,157,278,157,278,157,278,157,278,158,278,158,279,158,279,157,279,158,279,158,279,158,279,158,279,158,279,158,279,158,278,159,278,159,278,159
105,296,153,298,154,296,153,297,153,296,153,297,153,296,152,296,152,295,151,295,151,294,151,294,151,294,151,294,150,294,150,294,150,294,150,294,150,294,150,294,150,293,150,294,150,294,150,295,150,295,150,295,150,295,150,295,150,294,151,294,151,294,151,295,151,294,151,294,152,293,151
66,319,152,320,153,319,152,320,153,318,152,319,152,318,151,318,151,317,150,317,150,317,150,317,150,317,150,317,150,317,150,317,150,316,150,316,150,316,150,316,150,316,150,316,150,317,150,317,150,317,149,317,149,317,150,317,150,317,150,317,150,317,150,317,150,316,150,316,151,316,150
107,346,154,347,155,346,154,347,154,345,153,346,153,345,153,345,153,345,152,345,152,344,152,344,151,344,152,345,152,344,152,344,152,344,152,344,152,344,152,344,152,344,151,344,151,344,151,345,151,344,151,344,151,344,151,344,151,344,151,344,151,344,151,344,151,344,152,344,152,343,151
276,475,167,475,168,474,167,475,167,474,166,474,167,474,166,474,166,473,165,474,165,474,164,474,164,474,164,474,164,474,164,474,164,474,164,474,164,474,164,474,164,474,164,473,164,474,164,473,164,474,164,474,164,474,164,474,164,474,164,473,164,473,164,473,164,473,164,473,165,473,164
283,465,158,465,159,465,158,465,158,464,157,465,157,464,156,464,156,464,156,464,155,464,155,464,155,464,155,464,155,465,155,465,155,464,155,465,155,464,155,464,155,464,155,464,154,464,154,464,155,464,155,464,155,464,155,464,155,464,155,464,155,464,155,464,155,464,155,464,156,463,155
282,451,154,451,155,450,154,451,155,450,153,450,153,450,153,450,152,449,152,450,152,450,151,450,151,450,151,450,151,450,151,450,151,450,151,450,151,450,151,450,151,450,151,450,151,449,151,449,151,450,151,450,151,450,151,450,151,449,151,449,151,449,151,449,151,449,151,449,152,449,151
295,430,156,431,157,430,156,430,156,430,155,430,155,430,155,430,154,429,154,429,154,429,153,429,153,429,153,430,154,430,153,430,154,430,153,430,153,430,153,430,153,429,153,429,153,429,153,429,153,429,153,429,153,429,153,429,153,429,153,429,153,429,153,429,153,428,153,428,154,428,153
300,480,163,480,164,479,162,480,163,479,162,479,162,479,162,479,161,478,161,479,160,479,160,479,160,479,160,479,160,479,160,479,160,479,160,479,160,479,160,479,160,479,160,478,159,479,160,478,160,479,160,479,160,479,160,479,160,479,160,478,160,479,160,478,160,478,160,478,160,478,160
293,471,150,471,152,470,150,471,151,470,150,470,150,470,149,470,149,469,148,469,148,469,147,469,147,469,147,470,148,470,147,470,148,470,148,470,147,470,147,470,147,469,147,469,147,469,147,469,147,469,147,469,147,469,148,469,148,469,147,469,148,469,148,469,148,469,147,469,148,468,148
334,454,145,454,146,454,145,454,145,454,144,454,144,453,143,453,143,453,143,453,142,453,142,453,142,453,142,453,142,454,142,453,142,453,142,454,142,453,142,453,142,453,142,453,142,453,142,452,142,453,142,453,142,453,142,453,142,453,142,452,142,453,142,453,142,452,142,452,143,452,142
296,432,146,432,147,432,146,432,147,431,146,431,146,431,145,431,145,430,144,431,144,431,144,430,143,431,144,431,144,431,144,431,144,431,144,431,144,431,144,431,144,431,144,431,144,430,143,430,144,431,143,430,143,430,144,430,144,430,143,430,143,430,143,430,143,430,144,430,144,430,143
336,405,151,406,152,405,151,405,151,404,150,405,150,404,150,404,149,404,149,404,149,404,148,404,148,404,148,404,149,404,149,404,149,404,149,404,149,404,148,404,149,404,148,404,148,403,148,403,148,404,148,403,148,403,148,403,148,403,148,403,148,403,148,403,148,403,148,403,148,403,148
