Landmark,Coordinate 1,Coordinate 2,Coordinate 3,Coordinate 4,Coordinate 5,Coordinate 6,Coordinate 7,Coordinate 8,Coordinate 9,Coordinate 10,Coordinate 11,Coordinate 12,Coordinate 13,Coordinate 14,Coordinate 15,Coordinate 16,Coordinate 17,Coordinate 18,Coordinate 19,Coordinate 20,Coordinate 21,Coordinate 22,Coordinate 23,Coordinate 24,Coordinate 25,Coordinate 26,Coordinate 27,Coordinate 28,Coordinate 29,Coordinate 30,Coordinate 31,Coordinate 32,Coordinate 33,Coordinate 34,Coordinate 35,Coordinate 36,Coordinate 37,Coordinate 38,Coordinate 39,Coordinate 40,Coordinate 41,Coordinate 42,Coordinate 43,Coordinate 44,Coordinate 45,Coordinate 46,Coordinate 47,Coordinate 48,Coordinate 49,Coordinate 50,Coordinate 51,Coordinate 52,Coordinate 53,Coordinate 54,Coordinate 55,Coordinate 56,Coordinate 57,Coordinate 58,Coordinate 59,Coordinate 60,Coordinate 61,Coordinate 62,Coordinate 63,Coordinate 64,Coordinate 65,Coordinate 66,Coordinate 67,Coordinate 68,Coordinate 69,Coordinate 70,Coordinate 71,Coordinate 72,Coordinate 73,Coordinate 74,Coordinate 75,Coordinate 76,Coordinate 77,Coordinate 78,Coordinate 79,Coordinate 80,Coordinate 81,Coordinate 82,Coordinate 83,Coordinate 84,Coordinate 85,Coordinate 86,Coordinate 87,Coordinate 88,Coordinate 89,Coordinate 90,Coordinate 91,Coordinate 92,Coordinate 93,Coordinate 94,Coordinate 95,Coordinate 96,Coordinate 97,Coordinate 98,Coordinate 99,Coordinate 100,Coordinate 101,Coordinate 102,Coordinate 103,Coordinate 104,Coordinate 105,Coordinate 106,Coordinate 107,Coordinate 108,Coordinate 109,Coordinate 110,Coordinate 111,Coordinate 112,Coordinate 113,Coordinate 114,Coordinate 115,Coordinate 116,Coordinate 117,Coordinate 118,Coordinate 119,Coordinate 120,Coordinate 121,Coordinate 122,Coordinate 123,Coordinate 124,Coordinate 125,Coordinate 126,Coordinate 127,Coordinate 128
4,412,240,410,238,410,239,410,239,410,239,409,239,410,240,410,240,410,240,410,240,410,240,410,240,410,241,410,240,410,240,409,240,409,239,410,238,410,238,410,239,410,238,411,240,410,239,411,238,411,238,411,236,411,237,411,237,411,236,411,236,411,236,411,236,411,236,411,235,412,235,411,234,412,235,411,235,411,235,410,235,409,236,409,236,409,237,408,237,409,237,408,235,408,235,408,235,410,235,410,236,410,234,409,234,409,234,409,235,408,235,407,234,407,235,406,236,407,238,406,238,406,238,406,238,406,238,406,238,405,237,405,237,405,237,405,237,405,237,405,237,405,237,406,237,406,237,406,236,406,237,405,237,406,237,405,238,405,238,405,238,404,238,405,238,405,238,405,238,405,238,405,238,405,239,405,239,405,239,405,239,404,239,404,239,404,239,404,239,404,239,404,240,404,240,403,240,403,240,403,240,403,240,403,239,403,239,402,238
61,342,319,342,319,342,319,341,320,342,320,341,320,342,320,342,320,342,320,342,320,342,321,343,321,343,321,343,320,343,320,343,320,342,319,343,319,343,319,343,319,343,318,343,318,343,321,345,321,345,320,345,320,346,320,345,318,344,318,343,318,343,319,342,319,342,320,343,321,343,321,343,322,343,321,344,321,343,321,344,319,341,318,341,318,340,318,340,317,340,318,339,318,339,318,339,317,340,318,339,317,340,316,340,315,341,315,340,315,340,315,340,315,339,315,339,315,339,316,339,316,338,316,338,316,338,316,338,316,338,315,338,315,337,315,337,315,338,316,338,315,338,315,338,315,339,316,337,316,338,316,338,316,338,316,338,317,338,317,338,317,337,317,338,317,338,317,337,317,337,317,337,317,337,318,337,318,337,318,337,318,337,318,337,318,336,318,336,318,336,319,337,319,337,318,336,318,337,319,336,319,336,319,336,318,336,318,336,318
146,347,327,347,327,348,327,346,328,348,328,347,327,347,328,348,328,347,328,348,328,348,328,349,328,349,328,348,328,348,328,349,327,348,327,348,326,349,326,348,326,349,326,348,327,348,330,350,330,350,330,350,330,351,330,350,329,350,328,349,329,348,330,347,331,347,332,348,333,348,333,348,334,348,333,348,333,349,333,349,330,347,329,346,329,346,328,345,328,345,328,344,328,344,328,344,328,346,327,345,327,345,326,345,325,346,325,346,325,345,324,345,324,345,324,345,324,345,324,344,324,344,325,344,325,344,325,344,324,344,324,344,324,343,324,343,324,344,324,344,324,343,324,344,324,344,324,343,324,344,324,343,324,344,325,344,325,344,325,343,325,343,325,343,325,343,326,343,326,343,326,343,326,343,326,343,326,343,326,343,326,343,327,343,326,342,327,342,327,342,327,343,327,342,327,342,327,342,327,342,327,342,327,342,326,342,326,342,326
91,356,335,356,335,357,334,355,336,357,336,356,335,356,336,356,336,356,336,356,336,357,336,357,336,358,336,357,336,357,336,357,335,357,334,357,334,357,334,357,333,357,334,357,335,356,338,358,340,358,341,358,340,358,340,358,339,358,339,357,340,356,341,355,342,355,344,355,345,355,345,355,346,356,346,356,346,356,345,357,341,355,340,354,340,354,339,353,339,354,339,353,338,353,338,353,338,354,337,354,337,354,336,354,335,355,335,354,335,354,334,354,334,353,333,353,334,354,333,353,333,353,334,353,335,353,334,353,333,353,333,353,333,352,333,352,333,352,333,353,333,352,333,352,333,353,333,352,333,352,333,352,333,352,334,352,334,352,334,352,334,352,334,352,334,352,334,352,334,352,335,352,335,351,335,352,335,352,335,352,335,352,336,351,335,351,336,351,336,351,336,351,335,351,335,351,335,351,335,351,336,350,336,350,335,351,335,351,334
181,370,344,369,345,370,343,369,345,370,345,369,344,369,345,370,345,370,345,370,346,370,345,370,345,371,345,370,345,370,345,370,344,370,343,370,343,370,343,369,342,370,343,370,344,369,348,370,350,370,352,370,351,371,351,370,350,370,349,369,352,369,352,368,354,367,356,368,358,368,358,368,359,368,359,368,359,368,357,369,353,367,352,367,352,367,350,366,350,366,350,366,348,366,348,366,348,367,348,367,348,367,347,367,346,367,345,367,345,367,344,366,344,366,344,366,344,367,343,366,343,366,344,366,345,366,344,366,343,366,343,366,342,365,343,365,343,365,343,366,343,365,343,365,343,366,342,365,343,365,343,365,343,365,343,365,344,365,344,365,344,365,344,365,344,365,344,365,344,365,344,365,344,364,345,365,344,365,345,365,344,364,346,364,345,364,346,364,345,364,346,364,345,364,345,364,345,364,345,364,345,364,346,363,345,364,345,364,344
84,386,350,386,351,387,349,386,352,386,351,386,351,386,351,386,351,386,351,386,352,387,351,387,351,387,351,387,351,387,351,387,350,386,349,386,349,386,349,386,348,386,349,386,350,386,355,387,357,387,359,387,358,387,358,387,358,387,357,386,359,385,360,385,362,384,364,385,366,385,366,385,367,385,367,385,367,385,366,386,361,384,360,384,359,384,357,383,358,384,357,383,355,383,355,383,355,384,355,384,355,384,354,383,353,384,352,383,352,383,351,383,351,382,350,383,350,383,350,383,349,383,350,383,352,383,351,383,350,382,349,382,349,382,349,382,350,382,349,382,349,382,349,382,350,382,349,382,349,382,349,382,350,382,350,382,350,382,351,382,350,381,350,381,350,381,350,381,350,381,351,382,351,381,351,381,351,382,351,382,351,381,352,381,351,381,352,381,352,381,352,381,351,381,351,381,352,381,351,380,352,380,353,380,351,380,351,380,350
17,406,352,406,352,406,351,405,353,406,352,406,352,406,353,406,352,406,353,406,353,406,353,406,353,407,352,406,352,406,352,406,351,406,350,406,351,405,350,405,350,405,350,406,352,406,357,407,359,407,361,407,360,407,360,407,359,407,359,407,361,406,362,406,364,405,367,406,368,406,369,406,369,407,370,406,369,406,368,406,363,405,362,405,361,404,359,403,360,404,359,403,357,404,357,403,357,404,357,404,357,404,355,403,355,404,354,403,354,403,353,403,353,402,352,402,352,403,351,402,351,402,352,402,353,403,352,402,352,402,351,402,351,402,351,402,351,402,351,402,351,402,351,402,351,402,351,401,351,402,351,402,351,402,352,402,352,401,352,401,352,401,352,401,352,401,352,401,352,401,352,401,352,401,353,401,352,401,353,401,352,401,354,401,353,401,354,400,354,400,354,401,353,400,353,400,353,400,353,400,353,400,354,400,353,400,353,400,352
314,425,349,424,350,424,348,424,351,424,350,424,349,424,350,424,350,424,350,425,351,425,350,424,350,425,350,424,350,424,350,424,349,424,348,424,348,423,348,423,347,423,348,424,349,424,354,425,356,425,358,425,357,426,356,425,356,425,355,426,358,425,358,425,361,425,363,425,364,426,365,426,366,426,366,426,365,426,364,425,359,424,359,424,358,423,356,423,357,423,356,423,354,423,354,423,354,423,354,423,354,423,352,422,352,423,351,422,351,421,350,421,350,420,350,421,349,421,348,421,348,421,349,421,350,421,350,421,349,421,348,421,348,420,348,420,349,421,348,421,348,420,348,420,349,420,348,420,348,420,349,420,349,420,349,420,349,420,350,419,349,419,349,420,349,419,349,419,349,420,350,420,350,419,350,419,350,420,350,419,349,419,351,419,351,419,351,419,351,419,351,419,350,419,350,419,351,419,350,418,351,419,352,419,350,418,350,418,349
405,440,342,439,343,439,342,439,343,439,343,439,342,439,343,439,343,439,343,439,344,439,343,439,343,439,343,439,343,439,343,438,342,438,341,438,341,438,341,437,341,438,341,439,342,438,346,439,348,440,350,439,348,440,348,440,348,439,347,440,349,439,350,439,352,439,354,440,355,440,355,440,356,441,356,440,356,440,355,439,350,438,350,439,349,438,348,437,348,438,348,438,346,438,345,438,346,438,346,438,346,438,345,437,344,437,343,436,344,436,342,435,342,435,342,435,342,436,341,436,341,436,342,436,343,436,342,436,342,435,341,436,341,435,341,435,341,435,341,435,341,435,341,435,341,435,341,435,341,435,341,435,341,435,342,435,342,435,342,434,342,434,342,434,342,434,342,434,342,434,343,434,342,434,343,434,343,435,343,434,342,434,344,434,343,434,344,434,344,434,344,434,343,434,343,434,343,434,343,433,344,433,344,434,343,433,343,433,342
321,450,333,450,333,450,332,450,333,450,333,450,333,450,333,450,333,450,333,450,334,450,334,450,334,450,333,449,333,449,333,449,333,449,332,448,332,448,332,448,331,449,331,449,332,448,336,449,336,449,338,449,336,449,336,449,336,449,335,449,336,449,337,449,339,448,341,449,342,449,342,449,343,450,342,449,342,449,341,449,337,448,337,448,337,448,336,447,336,448,336,448,334,448,334,448,334,448,334,448,334,448,333,447,333,447,332,446,332,446,331,446,332,445,331,446,331,446,331,446,331,446,331,447,332,447,331,447,331,446,331,446,331,446,331,446,331,446,331,446,331,446,331,446,331,446,331,446,331,445,331,446,331,446,331,445,332,445,332,445,332,445,332,445,332,445,332,445,332,445,332,445,332,445,333,445,332,445,333,445,332,445,333,445,333,445,334,444,333,445,333,445,333,445,333,444,333,444,333,444,334,444,334,444,333,444,333,444,332
