Landmark,Coordinate 1,Coordinate 2,Coordinate 3,Coordinate 4,Coordinate 5,Coordinate 6,Coordinate 7,Coordinate 8,Coordinate 9,Coordinate 10,Coordinate 11,Coordinate 12,Coordinate 13,Coordinate 14,Coordinate 15,Coordinate 16,Coordinate 17,Coordinate 18,Coordinate 19,Coordinate 20,Coordinate 21,Coordinate 22,Coordinate 23,Coordinate 24,Coordinate 25,Coordinate 26,Coordinate 27,Coordinate 28,Coordinate 29,Coordinate 30,Coordinate 31,Coordinate 32,Coordinate 33,Coordinate 34,Coordinate 35,Coordinate 36,Coordinate 37,Coordinate 38,Coordinate 39,Coordinate 40,Coordinate 41,Coordinate 42,Coordinate 43,Coordinate 44,Coordinate 45,Coordinate 46,Coordinate 47,Coordinate 48,Coordinate 49,Coordinate 50,Coordinate 51,Coordinate 52,Coordinate 53,Coordinate 54,Coordinate 55,Coordinate 56,Coordinate 57,Coordinate 58,Coordinate 59,Coordinate 60,Coordinate 61,Coordinate 62,Coordinate 63,Coordinate 64,Coordinate 65,Coordinate 66,Coordinate 67,Coordinate 68,Coordinate 69,Coordinate 70,Coordinate 71,Coordinate 72,Coordinate 73,Coordinate 74,Coordinate 75,Coordinate 76,Coordinate 77,Coordinate 78,Coordinate 79,Coordinate 80,Coordinate 81,Coordinate 82,Coordinate 83,Coordinate 84,Coordinate 85,Coordinate 86,Coordinate 87,Coordinate 88,Coordinate 89,Coordinate 90,Coordinate 91,Coordinate 92,Coordinate 93,Coordinate 94,Coordinate 95,Coordinate 96,Coordinate 97,Coordinate 98,Coordinate 99,Coordinate 100,Coordinate 101,Coordinate 102,Coordinate 103,Coordinate 104,Coordinate 105,Coordinate 106,Coordinate 107,Coordinate 108,Coordinate 109,Coordinate 110,Coordinate 111,Coordinate 112,Coordinate 113,Coordinate 114,Coordinate 115,Coordinate 116,Coordinate 117,Coordinate 118,Coordinate 119,Coordinate 120,Coordinate 121,Coordinate 122,Coordinate 123,Coordinate 124,Coordinate 125,Coordinate 126,Coordinate 127,Coordinate 128
375,429,324,429,323,428,324,429,324,428,325,429,325,428,325,428,326,426,326,426,327,426,329,426,328,426,330,425,330,426,329,426,330,425,331,426,332,426,331,426,331,426,331,426,331,425,330,426,329,425,327,426,326,426,325,426,325,426,324,426,322,427,321,427,321,426,320
291,433,316,433,315,431,316,432,316,431,316,432,317,431,317,431,318,429,318,429,319,429,320,428,320,428,321,427,321,428,321,428,321,428,322,428,322,428,321,428,322,428,321,428,321,428,320,428,320,427,318,428,317,429,316,429,316,429,316,429,315,430,314,430,314,430,313
61,332,323,332,322,333,322,332,323,332,323,333,324,333,324,333,324,336,325,335,327,335,327,335,327,335,327,336,328,336,328,335,328,333,328,333,329,333,329,332,329,333,328,332,328,332,328,332,327,332,325,333,324,331,323,331,324,331,323,331,322,331,321,331,321,332,320
185,336,316,336,316,337,316,336,316,336,316,337,317,337,317,337,317,339,318,339,319,339,319,339,320,339,319,339,320,339,320,339,320,337,321,337,321,337,321,336,321,337,320,336,320,336,319,336,319,336,317,336,316,335,316,335,316,335,316,335,315,335,314,335,314,336,314
40,344,310,344,310,344,310,344,310,343,310,344,311,344,311,344,311,346,312,346,313,345,312,345,313,345,312,346,314,346,314,345,314,344,315,343,315,343,315,343,315,343,314,343,314,343,313,343,313,342,310,343,310,342,310,342,310,342,310,342,309,342,309,342,308,343,309
39,353,304,353,304,354,304,354,304,353,303,354,304,354,304,354,305,355,305,355,305,354,305,354,306,353,305,354,306,354,307,353,307,352,308,352,308,352,308,351,308,352,307,352,307,351,306,351,306,351,303,352,303,351,302,351,303,351,302,351,302,352,302,351,301,352,301
37,369,298,369,298,369,298,369,298,369,298,369,298,369,299,369,299,370,298,370,299,368,298,368,300,368,299,368,300,368,301,368,301,367,302,367,302,367,303,366,302,367,301,367,301,366,300,366,300,366,297,367,297,366,296,366,297,366,296,367,296,367,296,367,296,368,296
0,385,299,385,299,385,299,385,299,384,299,385,299,384,299,384,299,385,299,385,299,384,299,383,301,383,300,383,301,383,302,383,302,382,303,382,303,382,303,382,303,383,302,382,302,382,301,382,301,381,298,382,298,382,297,382,298,382,297,382,297,382,297,382,297,383,297
267,400,296,400,296,399,296,400,296,399,296,400,296,399,296,399,297,399,296,399,296,398,296,398,298,398,297,397,298,398,299,397,299,397,300,397,300,397,300,397,300,397,299,397,299,397,298,397,298,396,295,397,295,396,294,397,294,396,294,397,294,397,294,397,294,397,294
269,414,300,414,300,414,299,414,299,414,300,414,300,413,300,413,300,413,300,413,300,412,300,412,302,412,301,411,302,412,302,411,303,411,304,411,304,411,304,411,304,411,302,411,302,411,301,411,301,410,299,411,299,411,298,411,298,411,298,411,298,412,297,412,297,412,297
270,423,305,423,305,422,305,422,305,422,305,422,305,421,306,421,306,420,306,420,306,420,306,419,308,419,307,419,308,419,308,419,309,418,309,419,309,419,309,419,309,419,308,419,308,418,307,419,307,418,305,419,305,419,304,419,304,419,304,419,303,420,303,420,303,420,302
409,429,310,429,309,428,309,428,309,428,310,429,310,427,311,427,311,426,311,425,312,425,312,425,313,424,313,424,314,425,313,424,314,424,314,424,315,425,314,424,314,425,313,424,313,424,312,424,312,424,310,425,310,425,309,425,309,425,309,426,308,426,308,426,307,426,307
291,432,316,433,315,431,316,432,316,431,316,432,317,431,317,431,318,429,318,429,319,429,320,428,320,428,321,427,321,428,321,428,321,428,322,428,322,428,321,428,322,428,321,428,321,428,320,428,320,427,318,428,317,429,316,429,316,429,316,429,315,430,314,430,314,430,313
78,340,321,340,320,340,321,340,321,340,321,341,322,341,322,341,322,343,323,343,324,343,325,343,325,343,325,344,326,344,326,343,326,342,327,341,328,341,327,340,327,341,327,341,327,340,326,340,325,340,323,340,322,339,322,339,322,339,321,339,320,339,319,338,319,340,318
95,346,326,346,325,347,326,347,326,346,327,347,328,347,328,347,328,349,328,349,330,349,333,349,331,349,333,350,333,350,332,349,333,348,334,347,335,347,334,346,335,347,335,347,334,346,334,346,333,346,329,347,329,345,327,345,327,345,326,345,325,345,324,345,323,346,322
88,352,328,352,327,353,328,352,329,352,329,353,331,353,330,353,330,355,331,354,332,354,337,354,334,354,337,355,336,355,336,354,337,353,338,353,340,352,338,352,339,352,339,352,339,352,338,351,337,352,332,352,332,351,331,351,330,351,329,351,327,351,326,350,325,352,324
178,361,331,361,329,362,330,361,331,361,332,362,333,361,332,361,332,363,333,363,335,362,340,362,336,362,340,362,340,363,339,362,340,361,342,361,344,361,342,360,343,361,343,360,343,360,342,360,341,360,335,360,335,359,333,360,333,359,331,360,329,360,328,359,327,360,325
87,372,332,372,330,372,332,372,332,372,334,373,335,372,334,372,334,373,334,373,336,372,342,372,338,372,343,372,342,372,342,372,343,371,344,371,346,371,344,370,345,371,346,371,345,370,344,370,343,370,337,371,337,370,335,370,334,370,333,370,330,370,329,370,329,371,326
14,386,332,385,330,385,332,385,333,385,334,386,335,385,334,385,334,386,335,385,336,385,343,385,338,385,343,385,342,385,342,385,343,384,345,384,347,384,345,383,346,384,346,384,346,383,345,383,344,383,338,384,337,383,335,383,335,383,333,383,330,383,329,383,329,384,326
317,398,330,398,328,397,330,398,331,397,332,398,333,397,332,397,332,397,333,397,334,397,340,396,336,397,341,396,340,397,340,396,341,396,343,396,345,396,343,396,343,396,343,396,343,396,342,395,341,395,335,396,335,395,333,395,332,395,331,395,329,395,327,395,327,395,325
402,407,327,407,326,407,327,407,328,407,329,407,330,406,329,406,329,406,330,406,331,406,336,405,333,405,337,405,336,405,336,405,337,405,339,405,341,405,338,405,339,405,339,405,339,404,338,404,337,404,332,405,331,404,330,405,329,404,328,405,326,405,324,405,324,405,322
318,415,324,415,323,414,324,414,324,414,325,415,326,414,326,414,326,413,326,412,327,412,332,412,329,412,333,411,332,412,331,412,333,411,334,411,335,412,334,411,334,412,334,411,334,411,333,411,332,411,328,411,327,411,326,412,325,412,324,412,323,412,321,413,321,412,319
324,419,321,419,320,418,321,419,321,418,322,419,323,418,323,418,323,416,323,416,324,416,327,415,326,415,328,415,328,415,327,415,328,415,329,415,331,416,329,415,330,415,329,415,329,415,328,415,328,415,324,415,324,416,322,416,322,416,321,416,320,417,319,417,318,417,317
308,425,315,425,315,424,315,424,315,423,316,424,316,423,317,423,317,421,317,421,318,420,319,420,319,420,320,419,321,420,320,420,321,419,321,419,322,420,321,420,321,420,321,420,321,419,320,420,319,419,317,420,317,421,316,421,316,421,315,421,314,422,313,422,313,422,312
78,340,321,340,320,340,321,340,321,339,321,340,322,341,322,341,323,343,323,343,325,343,325,343,325,343,325,344,326,344,326,343,326,342,327,341,328,341,327,340,327,341,327,341,327,340,326,340,325,340,323,340,322,339,322,339,322,339,321,339,320,339,319,338,319,340,318
191,346,317,347,317,347,317,347,317,346,317,347,318,348,318,348,318,350,319,350,320,350,320,349,320,350,320,350,321,350,321,350,321,348,322,348,322,348,322,347,322,348,321,347,321,347,320,347,320,347,318,347,317,346,317,346,317,345,317,346,316,345,315,345,315,347,315
80,354,315,354,315,355,315,354,315,354,315,355,316,355,317,355,317,357,317,357,318,356,317,356,318,356,317,357,319,357,319,356,319,355,320,355,320,354,320,354,320,354,319,354,319,354,318,354,318,353,315,354,315,353,315,353,315,353,315,353,314,353,314,352,313,354,313
81,363,314,363,314,363,314,363,314,363,314,363,315,363,315,363,315,365,315,365,316,364,315,364,317,364,315,364,317,364,317,364,318,362,318,362,318,362,319,362,318,362,317,362,317,362,316,361,316,361,314,362,314,361,313,361,314,361,313,361,313,361,313,361,312,362,312
82,373,313,373,313,373,313,373,313,373,313,374,314,373,314,373,314,374,314,374,315,373,313,373,316,373,314,373,316,373,316,373,317,372,318,372,317,372,318,371,318,372,316,371,316,371,315,371,315,371,313,372,313,371,312,371,313,371,312,371,312,371,312,371,311,372,312
13,385,313,385,313,385,313,385,313,384,313,385,313,384,314,384,314,385,314,385,314,384,313,384,315,384,314,384,315,384,316,383,316,382,317,382,317,383,317,382,317,383,315,382,316,382,315,382,315,382,312,382,312,382,312,382,312,382,312,382,311,383,311,383,311,383,311
312,395,312,395,312,395,312,395,312,395,312,396,312,395,313,395,313,394,312,394,313,394,312,393,314,393,313,393,315,393,315,393,315,392,316,392,316,393,316,392,316,393,314,392,315,392,314,392,314,392,311,393,311,392,311,392,311,392,311,393,310,393,310,393,310,393,310
311,405,311,405,311,404,311,404,311,404,311,404,312,404,312,403,313,403,312,403,313,402,312,402,314,402,313,401,315,402,314,401,315,401,316,401,316,401,316,401,316,401,314,401,314,401,313,401,313,400,311,401,311,401,310,401,311,401,310,402,310,402,310,402,309,402,309
310,412,311,412,312,411,311,411,311,411,312,412,312,410,313,410,313,409,313,409,313,408,313,408,315,408,314,408,315,408,315,408,315,408,316,407,316,408,316,408,316,408,315,408,315,407,314,407,314,407,312,408,311,408,311,408,311,409,311,409,310,409,310,409,310,409,309
415,418,312,418,312,417,312,418,312,417,312,418,313,416,313,416,314,415,314,415,314,414,314,414,316,413,315,413,316,414,316,413,317,413,317,413,317,414,317,413,317,414,316,413,316,413,315,413,315,413,313,414,313,414,312,415,312,414,312,415,311,415,310,416,310,415,310
308,425,315,425,315,423,315,424,315,423,316,424,316,423,317,423,317,421,317,421,318,420,319,420,319,420,320,419,321,420,320,420,321,419,321,419,322,420,321,420,321,420,321,420,321,419,320,420,319,419,317,420,317,420,316,421,316,421,315,421,314,422,313,422,313,422,312
46,278,177,277,177,277,177,277,177,277,177,277,177,277,177,276,177,276,177,276,177,275,177,275,177,275,176,275,177,275,176,275,176,275,177,275,177,274,176,275,176,274,176,274,177,274,176,274,176,275,175,275,175,274,175,274,175,274,174,274,174,274,174,274,174,274,175
53,287,167,286,167,286,167,286,167,286,167,286,167,286,167,286,167,285,167,285,167,284,167,284,167,284,166,284,166,284,166,284,166,284,167,284,167,283,166,283,166,283,166,283,166,283,166,283,166,284,164,284,164,283,164,283,164,283,164,283,164,283,164,283,164,283,164
52,302,162,301,162,301,162,301,162,301,161,301,162,301,162,300,162,300,161,299,161,299,162,299,161,299,161,298,161,298,161,298,161,298,161,298,161,298,161,298,161,298,161,298,161,298,160,297,160,298,159,298,159,298,159,297,159,297,159,297,158,297,159,297,159,297,159
65,323,162,322,162,322,162,322,162,322,162,321,162,321,162,321,162,321,161,320,161,320,161,319,161,320,161,319,161,319,161,319,161,319,161,319,161,318,161,319,161,319,161,319,161,318,160,318,160,319,159,319,159,318,159,318,159,318,158,318,158,318,158,318,158,318,159
55,352,169,351,169,351,169,351,169,351,169,351,169,351,169,351,169,350,169,350,169,349,169,349,168,349,168,348,168,349,168,349,168,349,169,349,169,348,168,349,168,349,168,349,168,348,167,348,167,348,166,348,166,348,166,348,166,347,165,348,165,348,165,348,165,348,166
70,272,173,271,173,271,173,271,173,271,173,271,173,271,173,271,173,270,173,270,173,269,173,270,173,270,173,269,173,270,172,269,172,269,173,269,173,269,172,269,172,269,173,268,173,268,172,268,172,269,171,269,171,269,171,269,171,268,171,268,170,268,170,268,170,268,171
63,281,160,280,160,280,160,280,160,280,160,280,160,280,160,280,160,279,160,278,160,278,160,278,160,278,160,278,160,278,159,278,159,278,160,278,160,277,159,277,159,277,159,277,160,277,159,277,159,278,158,277,158,277,158,277,158,277,157,277,157,276,157,277,157,277,158
105,297,153,296,153,297,153,297,153,297,153,296,153,296,153,296,153,296,153,295,153,295,153,294,153,294,152,294,153,294,152,294,152,294,153,294,152,293,152,294,152,294,152,294,152,293,152,293,151,294,150,294,150,293,150,293,150,293,150,293,150,293,150,293,150,293,150
66,320,152,319,153,320,152,319,153,319,152,319,153,319,153,319,153,319,152,318,152,317,152,317,152,317,152,316,152,317,152,316,152,317,152,317,152,316,152,317,152,317,152,317,152,316,151,316,151,316,150,316,150,316,150,316,150,315,149,316,149,316,149,316,149,316,149
107,348,154,347,154,347,154,347,154,347,154,347,154,347,154,347,154,346,154,346,154,345,154,345,154,345,153,344,153,344,153,344,153,345,154,345,154,344,153,344,153,344,153,344,153,344,152,344,152,344,151,344,151,344,151,343,151,343,150,343,150,343,150,344,150,343,151
276,473,167,473,167,473,167,473,167,473,167,473,167,473,167,473,167,472,167,473,166,472,166,472,166,470,166,470,165,470,165,470,165,471,165,471,165,471,165,471,165,471,165,471,165,470,164,470,164,470,164,469,164,470,164,470,163,470,163,470,162,471,162,470,163,470,163
283,463,158,464,158,464,158,464,158,464,158,464,158,464,158,464,158,463,158,464,158,463,157,463,157,462,157,461,157,462,156,462,156,462,157,462,156,462,156,462,156,462,156,462,156,461,156,461,155,461,155,460,155,461,155,460,155,460,154,461,153,461,154,461,154,461,154
282,449,154,450,155,450,155,450,155,450,155,450,155,450,155,450,155,449,154,450,154,449,154,449,154,448,154,447,153,448,153,448,153,449,154,449,153,448,153,448,153,448,153,448,153,447,152,447,152,447,152,447,152,447,151,446,151,446,151,447,150,447,150,447,151,447,151
295,430,156,430,157,430,157,430,157,430,157,430,157,430,157,430,157,429,157,430,156,429,156,429,156,428,156,428,155,428,155,428,155,429,156,429,156,428,155,428,155,428,155,428,155,427,154,428,154,427,154,427,154,427,153,427,153,427,153,427,152,427,152,427,153,427,153
300,477,162,478,163,478,163,478,163,478,163,477,162,478,162,478,162,477,162,477,162,477,162,476,161,475,161,475,161,475,161,475,160,476,161,476,161,475,160,476,160,475,160,475,160,475,160,475,160,474,160,474,160,474,159,474,159,474,159,475,158,475,158,475,159,475,158
293,468,151,469,151,469,151,469,151,469,151,469,151,469,151,469,151,468,151,469,150,468,150,467,150,466,150,466,150,466,149,466,149,467,149,467,149,467,149,467,149,467,149,467,149,466,148,466,148,465,148,465,148,465,148,465,147,465,147,466,146,466,146,466,147,466,147
334,453,145,453,146,453,146,453,146,453,146,453,145,453,146,453,146,452,145,453,145,452,145,452,145,451,144,450,144,451,144,451,144,452,144,452,144,451,144,451,144,451,144,451,144,450,143,451,143,450,143,450,143,450,142,449,142,449,141,450,141,450,141,450,141,450,142
296,431,147,431,147,432,148,432,148,432,147,432,147,432,147,432,147,431,147,431,147,430,147,430,146,429,146,429,146,430,146,429,146,430,146,430,146,430,146,430,146,429,146,430,146,429,145,429,145,428,144,428,144,428,144,428,144,428,143,429,143,429,143,429,143,429,143
336,405,151,405,152,406,152,406,152,405,152,405,152,405,152,405,152,405,151,405,151,404,151,404,151,403,151,403,151,403,151,403,150,404,151,404,151,403,150,403,150,403,150,403,150,402,149,403,149,402,148,402,149,402,148,402,148,402,147,402,147,402,147,402,147,402,148
