Landmark,Coordinate 1,Coordinate 2,Coordinate 3,Coordinate 4,Coordinate 5,Coordinate 6,Coordinate 7,Coordinate 8,Coordinate 9,Coordinate 10,Coordinate 11,Coordinate 12,Coordinate 13,Coordinate 14,Coordinate 15,Coordinate 16,Coordinate 17,Coordinate 18,Coordinate 19,Coordinate 20,Coordinate 21,Coordinate 22,Coordinate 23,Coordinate 24,Coordinate 25,Coordinate 26,Coordinate 27,Coordinate 28,Coordinate 29,Coordinate 30,Coordinate 31,Coordinate 32,Coordinate 33,Coordinate 34,Coordinate 35,Coordinate 36,Coordinate 37,Coordinate 38,Coordinate 39,Coordinate 40,Coordinate 41,Coordinate 42,Coordinate 43,Coordinate 44,Coordinate 45,Coordinate 46,Coordinate 47,Coordinate 48,Coordinate 49,Coordinate 50,Coordinate 51,Coordinate 52,Coordinate 53,Coordinate 54,Coordinate 55,Coordinate 56,Coordinate 57,Coordinate 58,Coordinate 59,Coordinate 60,Coordinate 61,Coordinate 62,Coordinate 63,Coordinate 64,Coordinate 65,Coordinate 66,Coordinate 67,Coordinate 68,Coordinate 69,Coordinate 70,Coordinate 71,Coordinate 72,Coordinate 73,Coordinate 74,Coordinate 75,Coordinate 76,Coordinate 77,Coordinate 78,Coordinate 79,Coordinate 80,Coordinate 81,Coordinate 82,Coordinate 83,Coordinate 84,Coordinate 85,Coordinate 86,Coordinate 87,Coordinate 88,Coordinate 89,Coordinate 90
375,446,321,446,323,445,325,446,325,446,325,446,324,448,323,447,323,446,321,447,320,447,320,447,320,448,321,448,321,446,323,446,324,445,324,443,324,445,324,445,324,445,324,445,325,446,325,446,326,447,326,447,326,444,327,445,327,446,326,446,325,447,324,447,323,447,323,448,323,447,323,448,323,449,321,446,321,447,319,448,319,448,318,447,318,448,315
291,449,314,449,315,448,317,449,316,449,316,449,316,450,315,450,314,449,313,450,312,450,312,450,312,451,312,451,312,448,314,448,315,447,315,445,315,447,314,447,315,447,315,447,315,449,315,449,316,450,316,450,316,447,319,448,318,448,316,448,316,450,314,449,314,450,314,450,314,450,314,450,314,452,313,449,313,450,311,451,311,451,310,451,311,451,309
61,352,320,353,321,351,322,352,323,352,323,353,322,354,322,355,322,354,320,354,319,354,319,355,319,354,320,354,320,355,321,354,321,355,321,355,321,355,320,355,321,353,320,353,321,353,321,352,321,352,322,352,322,352,324,353,323,354,322,354,321,353,320,353,320,352,321,352,320,353,321,353,320,352,319,353,319,353,318,351,317,352,317,353,316,353,315
185,356,313,356,314,355,314,356,315,356,315,356,314,358,314,358,313,357,312,357,311,357,311,358,311,357,311,357,311,358,312,357,312,358,312,358,311,358,310,359,311,357,311,357,312,356,312,356,313,356,314,355,314,356,316,357,315,357,313,357,312,357,311,357,311,356,311,356,311,356,312,356,312,356,311,357,311,357,310,355,310,356,309,356,309,357,309
40,363,306,363,308,362,308,363,309,363,309,363,307,364,306,364,306,363,305,364,303,364,303,364,304,364,304,363,304,365,304,364,305,364,304,364,304,364,303,364,304,363,304,363,305,363,306,362,306,362,307,362,307,363,309,364,309,364,306,364,305,363,304,363,304,362,304,362,304,363,304,363,304,363,303,363,303,364,303,362,303,363,303,364,303,364,303
39,373,299,372,300,371,300,372,301,372,301,372,299,373,298,373,297,372,297,372,295,372,295,373,295,373,295,372,295,373,296,372,296,372,296,372,295,372,295,373,295,372,296,372,297,372,298,371,298,371,300,371,300,372,302,373,301,373,298,372,297,372,295,372,295,371,296,371,295,371,296,372,296,372,295,372,295,372,295,372,295,373,295,373,296,373,296
37,388,292,387,294,386,294,387,294,387,294,387,292,388,291,388,290,388,290,388,289,388,288,388,289,388,288,388,288,388,289,387,290,387,289,387,288,387,288,387,288,387,290,387,291,387,292,386,292,387,294,387,294,387,295,388,295,388,291,387,290,387,288,387,289,387,288,387,288,387,289,388,289,388,288,387,288,388,288,388,289,388,288,388,289,389,290
0,404,293,403,295,402,295,402,295,403,295,403,293,404,291,403,291,403,291,403,289,403,288,404,289,404,288,404,288,403,289,402,290,402,290,402,289,402,288,403,289,402,291,402,291,403,292,402,293,403,295,402,294,402,296,403,296,403,292,403,291,403,289,403,289,402,289,403,288,403,289,403,289,404,288,403,289,404,289,403,289,404,289,404,290,405,291
267,418,290,417,292,416,292,417,292,417,292,417,290,419,288,418,288,418,288,418,286,418,286,418,286,419,286,418,286,417,287,417,287,416,287,416,287,417,286,417,286,416,288,417,289,418,290,417,291,418,292,417,292,417,294,417,293,417,289,417,289,418,286,418,287,418,286,418,286,418,287,418,287,419,286,417,286,418,286,418,287,419,286,418,288,419,288
269,433,295,432,297,431,297,432,296,432,297,432,295,434,293,433,293,432,293,433,291,433,290,433,291,433,290,433,290,432,292,431,292,431,292,430,292,431,291,431,291,431,293,431,294,432,294,431,295,432,296,432,296,431,298,431,298,432,294,432,294,432,291,432,292,433,291,433,291,433,292,434,292,434,291,432,291,433,291,433,292,433,291,433,292,434,292
270,441,301,440,303,439,303,440,303,440,303,440,302,441,300,441,300,440,299,441,298,441,297,441,298,442,298,442,298,439,299,439,299,438,300,437,299,439,298,439,299,438,300,439,301,440,301,439,302,440,303,440,302,438,305,439,304,439,301,439,301,440,299,440,299,441,298,441,298,441,299,442,299,442,298,440,298,441,298,442,298,442,298,441,298,442,298
409,446,307,446,308,445,309,445,309,446,309,445,308,447,306,447,306,446,306,446,304,447,304,447,304,447,304,447,304,445,306,445,306,443,306,442,306,444,305,444,306,444,306,444,307,446,307,445,308,446,308,446,308,444,311,445,310,444,308,445,307,446,305,446,305,446,305,447,305,447,306,447,306,448,304,445,305,447,304,448,304,448,303,447,304,448,303
291,449,314,449,315,448,317,449,316,449,316,449,315,450,315,450,314,449,313,450,312,450,312,450,312,451,312,451,312,448,314,448,315,447,315,445,315,447,314,447,315,447,315,447,315,449,315,449,316,450,316,450,316,447,319,448,318,448,316,448,316,450,314,449,314,449,314,450,314,450,314,450,314,452,313,448,313,450,311,451,312,451,310,451,311,451,309
78,360,318,360,320,359,321,360,322,360,322,360,321,362,321,363,320,361,318,362,317,362,317,362,318,362,318,361,318,363,319,362,320,363,319,363,319,363,318,363,319,361,319,361,319,361,320,360,320,360,321,360,321,360,322,361,322,362,320,362,320,361,319,361,319,360,319,360,319,361,319,361,319,360,318,361,317,361,316,359,316,360,315,360,315,360,314
95,367,323,366,324,365,326,366,327,367,327,367,327,369,326,369,326,368,322,368,323,368,323,369,323,368,324,368,324,369,325,368,326,369,326,369,326,369,326,369,326,367,326,367,327,367,328,366,328,366,328,366,328,366,328,367,328,368,327,368,327,368,326,368,326,367,325,367,325,367,325,367,324,367,323,367,323,368,321,366,321,367,319,367,319,367,317
88,372,324,372,326,370,329,371,330,372,330,372,329,374,328,374,328,373,324,373,325,373,325,374,325,373,326,373,326,374,328,373,330,374,330,374,329,374,330,374,330,372,329,372,330,372,331,372,332,372,332,371,332,371,331,372,331,373,331,373,330,373,330,373,329,372,328,372,328,372,327,373,327,372,326,373,325,373,324,372,323,372,321,372,321,372,317
178,381,325,380,328,379,331,380,332,380,333,381,332,382,330,382,330,381,325,382,327,381,327,382,327,382,328,382,328,382,331,381,332,381,333,381,332,382,333,382,333,380,333,380,334,381,335,380,335,380,336,380,335,380,333,381,334,381,334,381,333,381,333,381,332,380,331,380,331,381,329,381,329,381,328,381,327,381,326,380,325,381,323,381,322,381,318
87,392,326,391,329,390,332,391,334,391,334,391,334,392,331,392,331,392,327,392,328,392,329,392,328,392,329,392,330,392,333,391,334,391,335,391,334,392,335,392,336,390,335,390,336,391,338,390,338,391,338,390,337,390,335,391,336,391,336,391,335,391,335,391,334,391,332,391,332,391,331,392,330,392,329,391,328,392,327,391,326,392,324,392,323,392,319
14,404,326,403,329,402,333,403,334,404,334,404,334,405,331,405,331,404,326,405,328,405,329,405,328,405,329,405,330,405,333,404,335,404,335,403,335,404,336,404,336,403,335,403,336,404,338,403,339,404,339,403,338,403,336,403,336,404,336,404,336,404,335,404,334,404,333,404,333,404,331,405,331,405,329,404,328,405,327,404,326,405,324,404,324,405,319
317,416,325,415,327,414,331,415,332,416,332,416,332,417,329,417,329,416,325,417,327,417,327,417,326,417,327,417,328,416,331,416,333,415,333,415,333,416,334,416,334,415,333,415,334,416,336,415,336,416,337,416,336,415,334,415,334,416,334,416,334,416,333,417,332,416,331,417,331,416,329,417,329,417,327,416,327,417,325,417,324,417,322,416,322,417,317
402,425,322,425,325,424,328,425,329,425,329,425,329,426,326,426,326,425,322,426,324,426,324,426,324,427,325,427,325,425,328,425,329,424,330,423,330,425,330,425,331,424,330,424,331,425,332,425,333,425,333,425,332,424,331,424,331,425,331,425,331,426,330,426,329,426,328,426,328,426,326,426,326,427,324,425,324,426,322,426,322,426,320,426,320,426,315
318,432,320,432,322,431,325,432,325,432,326,432,325,433,323,433,323,432,320,433,321,433,321,433,321,434,321,434,322,432,324,432,325,430,326,429,326,431,326,431,326,431,326,431,327,432,328,431,328,432,329,432,328,430,327,431,327,431,327,431,327,433,325,432,325,432,324,433,324,433,323,433,323,434,321,432,321,433,319,434,319,433,317,433,317,434,313
324,436,318,436,320,435,322,436,322,436,323,436,322,437,320,437,320,436,318,437,318,437,318,437,318,438,318,438,319,435,321,435,322,434,322,433,322,435,322,435,322,434,322,434,323,436,323,435,324,436,324,436,324,434,324,435,324,435,323,435,323,436,322,436,321,436,320,437,321,437,320,437,320,438,319,436,318,437,317,438,317,438,315,438,315,438,312
308,441,313,441,315,440,316,441,316,441,316,441,315,442,314,442,314,441,313,442,312,442,311,442,312,443,312,443,312,440,314,440,314,438,315,437,315,439,314,439,314,439,315,439,315,441,315,440,316,441,316,441,316,439,318,440,317,439,316,440,315,441,314,441,314,441,313,442,314,442,314,442,313,443,312,440,313,442,311,443,311,443,310,443,310,444,309
78,360,318,360,320,359,321,360,321,360,322,361,321,362,321,363,320,361,318,362,317,362,317,362,318,362,318,361,318,363,319,362,320,363,319,363,319,363,318,363,319,361,319,361,319,361,320,360,320,360,321,360,321,360,322,361,322,362,320,362,320,361,319,361,319,360,319,360,318,360,319,361,318,360,318,361,318,361,316,359,316,360,315,360,315,360,314
191,367,314,367,315,365,316,366,316,367,316,367,315,368,315,369,314,367,313,368,312,368,312,368,312,368,312,368,312,369,313,368,313,369,313,369,312,369,312,369,312,367,312,367,313,367,313,366,314,366,315,366,315,367,317,367,317,368,314,368,313,368,312,368,312,366,313,367,312,367,313,367,313,367,312,368,312,367,311,366,311,367,310,367,310,367,310
80,374,312,374,313,372,313,373,314,374,314,374,312,375,312,375,311,374,310,375,309,374,308,375,309,375,309,374,309,376,310,375,310,375,310,375,309,375,308,376,309,374,310,374,310,374,311,373,311,373,313,373,313,374,315,374,314,375,311,375,310,374,309,374,309,373,310,373,309,374,310,374,310,374,309,374,309,374,308,373,308,374,308,374,308,374,308
81,382,309,382,311,381,311,382,311,382,311,382,310,383,309,383,309,382,308,382,306,382,306,383,306,383,306,383,306,383,307,382,307,383,307,383,306,383,305,383,306,382,307,382,308,382,309,381,309,381,311,381,311,382,313,382,313,383,309,382,308,382,306,382,307,381,307,382,307,382,307,382,307,382,306,382,306,382,306,382,306,382,306,382,306,383,307
82,392,308,392,310,390,310,391,310,392,310,392,308,393,307,392,307,392,307,392,304,392,304,393,305,393,304,392,304,392,305,392,306,392,305,392,304,392,304,392,304,391,306,391,307,391,307,391,308,391,309,391,309,391,312,392,311,392,307,392,307,392,305,392,305,391,305,391,305,392,306,392,306,392,305,392,305,392,304,392,305,392,304,393,305,393,306
13,404,308,403,309,402,309,402,309,403,309,403,307,404,306,404,306,403,306,403,304,403,303,404,304,404,303,404,303,403,304,403,305,402,304,402,304,403,303,403,304,402,305,402,306,403,307,402,307,403,309,402,309,402,311,403,311,403,307,403,306,403,304,403,304,403,304,403,304,403,305,403,305,404,304,403,304,404,303,403,304,404,304,404,305,405,305
312,414,307,413,308,412,309,413,308,413,309,413,307,414,305,414,305,414,305,414,303,414,302,414,303,415,303,414,303,413,304,413,304,412,304,411,303,413,302,413,303,412,305,412,305,413,306,413,307,413,308,413,308,412,311,413,310,413,306,413,305,413,303,413,303,413,304,414,303,414,304,414,304,415,303,413,303,414,303,414,304,415,303,414,304,415,304
311,423,307,422,308,421,309,422,309,422,309,422,307,423,306,423,305,422,305,423,303,423,303,423,303,424,303,423,303,422,304,422,305,421,305,420,304,421,303,421,304,421,305,421,306,422,306,421,307,422,308,422,308,421,311,421,310,421,307,422,306,422,304,422,304,422,304,423,304,423,305,423,305,424,304,422,304,423,303,423,304,424,303,423,304,424,304
310,430,308,429,309,428,310,429,310,429,310,429,308,430,307,430,307,429,307,430,305,430,304,430,305,431,304,431,305,428,306,428,306,427,306,426,306,428,305,428,306,427,307,427,307,429,307,428,308,429,309,429,309,427,312,428,311,428,308,428,308,429,306,429,306,429,306,430,306,430,306,430,306,431,305,429,306,430,304,431,305,431,304,431,305,432,305
415,435,309,435,311,434,312,435,311,435,311,435,310,436,309,436,309,435,308,436,307,436,306,436,307,436,307,436,307,434,308,434,309,432,309,431,309,433,308,433,308,433,309,433,310,434,309,434,310,435,311,435,311,433,314,434,313,433,310,434,310,435,308,435,308,435,308,436,308,436,309,436,308,437,307,434,308,436,306,437,307,437,306,437,306,438,306
308,441,313,441,315,440,316,441,316,441,316,441,315,442,314,442,314,441,313,442,312,442,311,442,312,442,312,443,312,440,314,440,314,438,315,437,315,439,314,439,314,439,314,439,315,441,315,440,316,441,316,441,316,439,318,440,317,439,316,440,315,441,314,441,314,441,313,442,313,442,314,442,314,443,312,440,313,442,311,443,311,443,310,443,310,444,309
